,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,20.0,ATL,NBA,SF,58.0,34.0,26.7,3.7,9.6,0.384,1.4,4.3,0.332,2.2,5.2,0.428,0.459,1.7,2.2,0.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,10.5
1,2020-21,21.0,ATL,NBA,SF,26.0,21.0,28.8,3.7,10.1,0.365,1.3,4.8,0.262,2.4,5.3,0.46,0.428,2.6,3.2,0.817,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2
2,2021-22,22.0,TOT,NBA,SF,49.0,7.0,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1
3,2021-22,22.0,ATL,NBA,SF,34.0,7.0,23.4,4.1,10.1,0.402,1.7,4.5,0.379,2.4,5.6,0.421,0.487,2.1,2.4,0.9,0.6,1.9,2.5,1.1,1.0,0.3,1.3,1.3,11.9
4,2021-22,22.0,NYK,NBA,SF,15.0,0.0,14.3,1.8,4.3,0.415,0.5,2.1,0.258,1.3,2.3,0.559,0.477,1.9,2.1,0.906,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,6.1
5,2022-23,23.0,TOT,NBA,SF,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7
6,2022-23,23.0,NYK,NBA,SF,20.0,8.0,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4.0,0.55,0.511,1.5,1.7,0.879,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,8.4
7,2022-23,23.0,POR,NBA,SF,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0
8,2023-24,24.0,LAL,NBA,SF,2.0,0.0,14.5,2.0,4.5,0.444,0.5,2.5,0.2,1.5,2.0,0.75,0.5,1.0,1.0,1.0,1.0,1.5,2.5,0.0,0.0,0.5,0.5,2.0,5.5
9,Career,,,NBA,,175.0,82.0,24.8,3.5,8.8,0.399,1.3,4.1,0.322,2.2,4.8,0.465,0.473,1.9,2.3,0.844,0.6,2.4,3.0,1.3,1.0,0.4,1.3,1.9,10.3
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3 seasons,,ATL,NBA,,118.0,62.0,26.3,3.8,9.8,0.385,1.5,4.5,0.329,2.3,5.3,0.433,0.46,2.0,2.4,0.833,0.7,2.8,3.4,1.4,1.1,0.4,1.5,2.1,11.1
12,2 seasons,,NYK,NBA,,35.0,8.0,18.7,2.5,5.7,0.438,0.7,2.5,0.287,1.8,3.3,0.553,0.5,1.7,1.9,0.892,0.3,1.1,1.5,0.9,0.8,0.3,0.8,1.3,7.4
13,1 season,,POR,NBA,,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0
14,1 season,,LAL,NBA,,2.0,0.0,14.5,2.0,4.5,0.444,0.5,2.5,0.2,1.5,2.0,0.75,0.5,1.0,1.0,1.0,1.0,1.5,2.5,0.0,0.0,0.5,0.5,2.0,5.5
