Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
64,62,,2023-02-27,36-295,NOP,,ORL,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,52.0,3.25,0.0,53.9,3.36875
65,63,,2023-03-01,36-297,NOP,@,POR,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,102.0,6.375,0.0,96.3,6.01875
66,64,,2023-03-03,36-299,NOP,@,GSW,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,55.0,3.4375,0.0,63.39999999999999,3.9624999999999995
67,65,,2023-03-06,36-302,NOP,@,SAC,L (-15),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,109.0,6.8125,0.0,88.79999999999998,5.549999999999999
68,66,,2023-03-08,36-304,NOP,,DAL,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,87.0,5.4375,0.0,89.49999999999999,5.593749999999999
69,67,,2023-03-11,36-307,NOP,,OKC,L (-14),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,71.0,4.4375,0.0,64.5,4.03125
70,68,20,2023-03-12,36-308,NOP,,POR,W (+17),0,8:44,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7,-22,2.0,0.0,0.0,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,-1.0,92.0,5.75,-0.7000000000000002,90.00000000000001,5.625000000000001
71,69,,2023-03-14,36-310,NOP,,LAL,L (-15),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,71.0,4.4375,0.0,76.80000000000001,4.800000000000001
72,70,,2023-03-17,36-313,NOP,@,HOU,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,81.0,5.0625,0.0,84.9,5.30625
73,71,,2023-03-19,36-315,NOP,@,HOU,W (+10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,99.0,6.1875,0.0,96.6,6.0375
74,72,21,2023-03-21,36-317,NOP,,SAS,W (+35),0,4:48,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,+3,0.0,0.0,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,0.0,86.0,5.375,-0.3,87.99999999999999,5.499999999999999
75,73,22,2023-03-23,36-319,NOP,,CHO,W (+19),0,2:12,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,-3,0.0,0.0,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,2.0,85.0,5.3125,2.7,91.2,5.7
76,74,23,2023-03-25,36-321,NOP,@,LAC,W (+21),0,2:53,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,0.0,125.0,7.8125,0.0,117.5,7.34375
77,75,24,2023-03-27,36-323,NOP,@,POR,W (+34),0,6:57,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,+3,1.0,1.0,1.0,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,7.0,105.0,6.5625,6.0,95.1,5.94375
78,76,,2023-03-28,36-324,NOP,@,GSW,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,68.0,4.25,0.0,73.29999999999998,4.581249999999999
79,77,,2023-03-30,36-326,NOP,@,DEN,W (+19),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,84.0,5.25,0.0,77.49999999999999,4.843749999999999
80,78,,2023-04-01,36-328,NOP,,LAC,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,62.0,3.875,0.0,92.9,5.80625
81,79,25,2023-04-04,36-331,NOP,,SAC,L (-18),0,3:01,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+3,0.0,0.0,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,0.0,64.0,4.0,0.0,71.80000000000001,4.487500000000001
82,80,,2023-04-05,36-332,NOP,,MEM,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,91.0,5.6875,0.0,108.10000000000002,6.756250000000001
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,0.0,0.0,0.0,0.0,0.0
84,81,,2023-04-07,36-334,NOP,,NYK,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,94.0,5.875,0.0,85.8,5.3625
85,82,,2023-04-09,36-336,NOP,@,MIN,L (-5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,10,20,3,17,20,19,21,24,19,13,22,22,22,20,9,45.0,75.0,5.0,73.0,59.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.2222222222222222,0.2666666666666666,0.6,0.2328767123287671,0.3389830508474576,0.2878787878787879,0.4468085106382978,0.3037974683544304,0.3114754098360656,0.52,0.3384615384615385,0.2857142857142857,0.2784810126582278,0.5263157894736842,0.3103448275862069,8,63.0,65.0,0.0,0.123076923076923,16,,55.0,3.4375,0.0,71.9,4.49375
