,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Ben Wallace,28.0,73,73.0,2873,210,437,0.481,1,6,0.167,209,431,0.485,0.482,85,189,0.45,293,833,1126,120,104,230,88,179,506
1,2.0,Clifford Robinson,36.0,81,69.0,2825,372,935,0.398,87,259,0.336,285,676,0.422,0.444,161,238,0.676,81,237,318,268,87,88,158,259,992
2,3.0,Richard Hamilton,24.0,82,82.0,2640,570,1286,0.443,32,119,0.269,538,1167,0.461,0.456,440,528,0.833,88,230,318,208,64,13,200,249,1612
3,4.0,Chauncey Billups,26.0,74,74.0,2327,366,870,0.421,149,380,0.392,217,490,0.443,0.506,318,362,0.878,38,235,273,287,63,15,134,136,1199
4,5.0,Corliss Williamson,29.0,82,1.0,2061,374,826,0.453,2,11,0.182,372,815,0.456,0.454,237,300,0.79,147,211,358,104,44,27,126,238,987
5,6.0,Michael Curry,34.0,78,77.0,1555,92,229,0.402,16,54,0.296,76,175,0.434,0.437,36,45,0.8,16,111,127,104,44,4,43,163,236
6,7.0,Jon Barry,33.0,80,0.0,1473,191,424,0.45,87,214,0.407,104,210,0.495,0.553,86,100,0.86,33,147,180,206,63,14,81,104,555
7,8.0,Chucky Atkins,28.0,65,7.0,1398,168,465,0.361,86,242,0.355,82,223,0.368,0.454,40,49,0.816,21,75,96,175,27,4,77,108,462
8,9.0,Mehmet Okur,23.0,72,9.0,1366,180,423,0.426,38,112,0.339,142,311,0.457,0.47,96,131,0.733,117,218,335,71,25,39,66,167,494
9,10.0,Željko Rebrača,30.0,30,12.0,488,80,145,0.552,0,0,,80,145,0.552,0.552,38,48,0.792,27,65,92,9,6,17,29,79,198
10,11.0,Tayshaun Prince,22.0,42,5.0,435,53,118,0.449,20,47,0.426,33,71,0.465,0.534,11,17,0.647,5,40,45,24,10,14,21,25,137
11,12.0,Hubert Davis,32.0,43,1.0,328,31,79,0.392,12,36,0.333,19,43,0.442,0.468,5,6,0.833,6,30,36,29,5,0,11,23,79
12,13.0,Danny Manning,36.0,13,0.0,89,13,32,0.406,3,8,0.375,10,24,0.417,0.453,5,6,0.833,7,11,18,7,9,3,7,11,34
13,14.0,Pepe Sánchez,25.0,9,0.0,37,0,5,0.0,0,0,,0,5,0.0,0.0,0,0,,4,2,6,8,5,0,2,3,0
14,15.0,Don Reid,29.0,1,0.0,10,0,3,0.0,0,0,,0,3,0.0,0.0,1,2,0.5,0,0,0,0,0,0,0,4,1
15,,,,82,,19905,2700,6277,0.43,533,1488,0.358,2167,4789,0.452,0.473,1559,2021,0.771,883,2445,3328,1620,556,468,1104,1748,7492
