,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Jamal Mashburn,27.0,76,76.0,2828,515,1158,0.445,112,278,0.403,403,880,0.458,0.493,186,239,0.778,64,317,381,298,79,14,180,215,1328
1,2.0,Alonzo Mourning,29.0,79,78.0,2748,652,1184,0.551,0,4,0.0,652,1180,0.553,0.551,414,582,0.711,215,538,753,123,40,294,217,308,1718
2,3.0,Dan Majerle,34.0,69,69.0,2308,170,422,0.403,110,304,0.362,60,118,0.508,0.533,56,69,0.812,27,306,333,206,89,17,62,156,506
3,4.0,P.J. Brown,30.0,80,80.0,2302,322,671,0.48,0,1,0.0,322,670,0.481,0.48,120,159,0.755,216,384,600,145,65,61,100,264,764
4,5.0,Anthony Carter,24.0,79,30.0,1859,201,509,0.395,3,23,0.13,198,486,0.407,0.398,93,124,0.75,48,151,199,378,93,5,173,167,498
5,6.0,Tim Hardaway,33.0,52,52.0,1672,246,638,0.386,94,256,0.367,152,382,0.398,0.459,110,133,0.827,25,125,150,385,49,4,119,112,696
6,7.0,Clarence Weatherspoon,29.0,78,2.0,1615,215,419,0.513,0,0,,215,419,0.513,0.513,135,183,0.738,128,321,449,93,51,49,100,165,565
7,8.0,Voshon Lenard,26.0,53,13.0,1434,228,560,0.407,89,228,0.39,139,332,0.419,0.487,84,106,0.792,37,116,153,136,41,15,80,127,629
8,9.0,Otis Thorpe,37.0,51,1.0,777,125,243,0.514,0,3,0.0,125,240,0.521,0.514,29,48,0.604,56,110,166,33,26,9,59,136,279
9,10.0,Mark Strickland,29.0,58,5.0,663,122,224,0.545,0,0,,122,224,0.545,0.545,40,56,0.714,44,96,140,22,15,18,24,68,284
10,11.0,Bruce Bowen,28.0,27,2.0,567,46,121,0.38,26,56,0.464,20,65,0.308,0.488,19,31,0.613,13,47,60,18,14,10,14,81,137
11,12.0,Rex Walters,29.0,33,0.0,389,38,91,0.418,5,20,0.25,33,71,0.465,0.445,12,16,0.75,8,28,36,65,6,0,29,44,93
12,13.0,Rodney Buford,22.0,34,0.0,386,62,151,0.411,7,29,0.241,55,122,0.451,0.434,16,22,0.727,10,38,48,21,10,8,9,44,147
13,14.0,Duane Causwell,31.0,25,2.0,185,20,37,0.541,0,0,,20,37,0.541,0.541,26,38,0.684,11,36,47,2,2,16,10,42,66
14,15.0,Harold Jamison,23.0,12,0.0,74,7,20,0.35,0,0,,7,20,0.35,0.35,4,18,0.222,16,5,21,4,2,1,4,17,18
15,16.0,Tim James,23.0,4,0.0,23,5,14,0.357,0,0,,5,14,0.357,0.357,1,3,0.333,3,1,4,2,0,3,2,1,11
16,,,,82,,19830,2974,6462,0.46,446,1202,0.371,2528,5260,0.481,0.495,1345,1827,0.736,921,2619,3540,1931,582,524,1231,1947,7739
