,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Dwyane Wade,24.0,75,75.0,2892,699,1413,0.495,13,76,0.171,686,1337,0.513,0.499,629,803,0.783,107,323,430,503,146,58,268,217,2040
1,2.0,Udonis Haslem,25.0,81,80.0,2491,300,591,0.508,0,2,0.0,300,589,0.509,0.508,157,199,0.789,167,467,634,95,50,17,80,216,757
2,3.0,Gary Payton,37.0,81,25.0,2305,230,547,0.42,66,230,0.287,164,317,0.517,0.481,100,126,0.794,34,199,233,257,71,10,102,169,626
3,4.0,Antoine Walker,29.0,82,19.0,2199,391,898,0.435,137,383,0.358,254,515,0.493,0.512,81,129,0.628,103,318,421,166,47,30,150,187,1000
4,5.0,James Posey,29.0,67,63.0,1914,159,395,0.403,117,290,0.403,42,105,0.4,0.551,48,61,0.787,33,286,319,89,54,20,58,196,483
5,6.0,Jason Williams,30.0,59,56.0,1874,268,606,0.442,107,288,0.372,161,318,0.506,0.531,85,98,0.867,6,133,139,287,53,5,100,101,728
6,7.0,Shaquille O'Neal,33.0,59,58.0,1806,480,800,0.6,0,0,,480,800,0.6,0.6,221,471,0.469,172,369,541,113,23,104,168,230,1181
7,8.0,Alonzo Mourning,35.0,65,20.0,1302,188,315,0.597,0,1,0.0,188,314,0.599,0.597,133,224,0.594,125,234,359,11,13,173,79,177,509
8,9.0,Jason Kapono,24.0,51,2.0,665,79,177,0.446,21,53,0.396,58,124,0.468,0.506,28,33,0.848,12,59,71,37,7,3,20,89,207
9,10.0,Shandon Anderson,32.0,48,1.0,638,54,126,0.429,5,19,0.263,49,107,0.458,0.448,13,18,0.722,18,63,81,30,17,6,24,75,126
10,11.0,Derek Anderson,31.0,23,3.0,465,40,130,0.308,21,67,0.313,19,63,0.302,0.388,32,38,0.842,9,51,60,48,8,2,17,49,133
11,12.0,Wayne Simien,22.0,43,2.0,414,58,120,0.483,0,0,,58,120,0.483,0.483,30,34,0.882,38,50,88,7,13,1,24,70,146
12,13.0,Michael Doleac,28.0,31,3.0,371,37,88,0.42,0,0,,37,88,0.42,0.42,24,30,0.8,23,62,85,8,10,7,14,45,98
13,14.0,Gerald Fitch,23.0,18,1.0,239,30,89,0.337,7,26,0.269,23,63,0.365,0.376,17,23,0.739,7,23,30,33,7,5,15,28,84
14,15.0,Dorell Wright,20.0,20,2.0,132,20,43,0.465,3,6,0.5,17,37,0.459,0.5,15,17,0.882,2,30,32,8,3,1,14,12,58
15,16.0,Earl Barron,24.0,8,0.0,45,5,16,0.313,0,0,,5,16,0.313,0.313,3,4,0.75,2,8,10,0,0,0,5,10,13
16,17.0,Matt Walsh,23.0,2,0.0,3,1,1,1.0,0,0,,1,1,1.0,1.0,0,2,0.0,0,0,0,0,0,0,1,0,2
17,,,,82,,19755,3039,6355,0.478,497,1441,0.345,2542,4914,0.517,0.517,1616,2310,0.7,858,2675,3533,1692,522,442,1186,1871,8191
