,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Ben McLemore,21.0,82,82.0,2670,363,831,0.437,140,391,0.358,223,440,0.507,0.521,130,160,0.813,31,210,241,140,77,19,138,219,996
1,2.0,Rudy Gay,28.0,68,67.0,2408,508,1116,0.455,79,220,0.359,429,896,0.479,0.491,337,393,0.858,98,301,399,250,71,41,183,157,1432
2,3.0,DeMarcus Cousins,24.0,59,59.0,2013,498,1066,0.467,2,8,0.25,496,1058,0.469,0.468,423,541,0.782,185,562,747,210,90,103,254,241,1421
3,4.0,Jason Thompson,28.0,81,63.0,1991,201,428,0.47,0,1,0.0,201,427,0.471,0.47,89,143,0.622,139,391,530,85,33,57,84,239,491
4,5.0,Darren Collison,27.0,45,45.0,1565,260,550,0.473,60,161,0.373,200,389,0.514,0.527,145,184,0.788,19,124,143,252,67,14,112,95,725
5,6.0,Derrick Williams,23.0,74,6.0,1462,217,485,0.447,49,156,0.314,168,329,0.511,0.498,134,196,0.684,41,161,202,50,34,4,56,67,617
6,7.0,Ray McCallum,23.0,68,30.0,1436,206,470,0.438,34,111,0.306,172,359,0.479,0.474,57,84,0.679,52,128,180,188,45,11,85,92,503
7,8.0,Omri Casspi,26.0,67,19.0,1416,209,427,0.489,35,87,0.402,174,340,0.512,0.53,140,191,0.733,54,206,260,102,31,9,88,107,593
8,9.0,Carl Landry,31.0,70,15.0,1192,190,369,0.515,0,0,,190,369,0.515,0.515,123,150,0.82,99,169,268,26,15,17,54,132,503
9,10.0,Nik Stauskas,21.0,73,1.0,1127,108,296,0.365,48,149,0.322,60,147,0.408,0.446,55,64,0.859,11,77,88,67,20,17,40,92,319
10,11.0,Reggie Evans,34.0,47,7.0,764,58,137,0.423,0,2,0.0,58,135,0.43,0.423,60,97,0.619,97,202,299,32,22,5,45,91,176
11,12.0,Ramon Sessions,28.0,36,7.0,642,63,183,0.344,6,28,0.214,57,155,0.368,0.361,64,88,0.727,13,56,69,96,13,0,51,45,196
12,13.0,Andre Miller,38.0,30,0.0,622,68,148,0.459,6,26,0.231,62,122,0.508,0.48,30,38,0.789,16,60,76,141,18,4,58,47,172
13,14.0,Ryan Hollins,30.0,46,9.0,441,53,82,0.646,0,0,,53,82,0.646,0.646,31,54,0.574,36,67,103,14,6,19,25,65,137
14,15.0,Quincy Miller,22.0,6,0.0,61,4,18,0.222,1,7,0.143,3,11,0.273,0.25,8,11,0.727,2,10,12,3,6,3,3,4,17
15,16.0,David Stockton,23.0,3,0.0,33,2,6,0.333,1,2,0.5,1,4,0.25,0.417,3,6,0.5,0,2,2,9,2,0,4,1,8
16,17.0,David Wear,24.0,2,0.0,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,2,0,2,1,0,0,0,1,0
17,18.0,Sim Bhullar,22.0,3,0.0,3,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,1,0,1,0,0,2
18,19.0,Eric Moreland,23.0,3,0.0,2,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,1,2
19,,,,82,,19855,3010,6617,0.455,461,1350,0.341,2549,5267,0.484,0.49,1829,2400,0.762,895,2728,3623,1667,550,324,1333,1696,8310
