,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Matt Barnes,35.0,76,45.0,2190,264,693,0.381,119,370,0.322,145,323,0.449,0.467,111,138,0.804,84,336,420,163,78,57,121,234,758
1,2.0,Zach Randolph,34.0,68,53.0,2016,431,907,0.475,6,26,0.231,425,881,0.482,0.479,172,216,0.796,179,350,529,142,43,13,105,146,1040
2,3.0,Marc Gasol,31.0,52,52.0,1791,328,707,0.464,2,3,0.667,326,704,0.463,0.465,203,245,0.829,58,304,362,196,50,70,118,141,861
3,4.0,Mike Conley,28.0,56,56.0,1761,294,696,0.422,78,215,0.363,216,481,0.449,0.478,191,229,0.834,26,138,164,342,67,16,84,100,857
4,5.0,Tony Allen,34.0,64,57.0,1620,215,469,0.458,15,42,0.357,200,427,0.468,0.474,90,138,0.652,104,192,296,70,110,18,78,175,535
5,6.0,Jeff Green,29.0,53,31.0,1544,240,557,0.431,42,136,0.309,198,421,0.47,0.469,124,155,0.8,55,186,241,98,40,19,69,102,646
6,7.0,Courtney Lee,30.0,51,37.0,1489,192,419,0.458,51,138,0.37,141,281,0.502,0.519,76,92,0.826,19,99,118,76,52,16,49,79,511
7,8.0,JaMychal Green,25.0,78,15.0,1446,230,495,0.465,15,45,0.333,215,450,0.478,0.48,103,137,0.752,139,234,373,67,46,33,83,189,578
8,9.0,Mario Chalmers,29.0,55,7.0,1253,172,412,0.417,45,138,0.326,127,274,0.464,0.472,206,249,0.827,23,120,143,211,80,12,101,165,595
9,10.0,Vince Carter,39.0,60,3.0,1005,133,343,0.388,59,169,0.349,74,174,0.425,0.474,70,84,0.833,31,115,146,56,38,16,35,101,395
10,11.0,Lance Stephenson,25.0,26,3.0,692,146,308,0.474,11,31,0.355,135,277,0.487,0.492,66,81,0.815,21,94,115,73,19,6,46,56,369
11,12.0,Ryan Hollins,31.0,32,9.0,412,45,72,0.625,0,0,,45,72,0.625,0.625,26,42,0.619,40,47,87,10,6,20,21,58,116
12,13.0,Jarell Martin,21.0,27,0.0,380,54,116,0.466,0,2,0.0,54,114,0.474,0.466,45,62,0.726,39,47,86,15,8,7,19,58,153
13,14.0,P.J. Hairston,23.0,18,9.0,375,46,132,0.348,16,69,0.232,30,63,0.476,0.409,16,22,0.727,7,39,46,9,8,4,17,31,124
14,15.0,Chris Andersen,37.0,20,14.0,366,34,62,0.548,2,9,0.222,32,53,0.604,0.565,22,32,0.688,33,56,89,9,14,10,7,25,92
15,16.0,Jordan Farmar,29.0,12,10.0,291,42,100,0.42,16,45,0.356,26,55,0.473,0.5,10,10,1.0,4,21,25,37,15,2,18,22,110
16,17.0,Xavier Munford,23.0,14,0.0,244,32,77,0.416,9,23,0.391,23,54,0.426,0.474,7,14,0.5,3,28,31,22,13,3,15,25,80
17,18.0,Ray McCallum,24.0,10,3.0,219,28,79,0.354,10,26,0.385,18,53,0.34,0.418,3,5,0.6,2,14,16,27,7,3,13,15,69
18,19.0,Brandan Wright,28.0,12,2.0,212,35,52,0.673,0,0,,35,52,0.673,0.673,13,24,0.542,14,29,43,6,5,15,10,21,83
19,20.0,Briante Weber,23.0,6,4.0,166,13,38,0.342,0,5,0.0,13,33,0.394,0.342,3,4,0.75,8,16,24,20,9,3,9,11,29
20,21.0,Beno Udrih,33.0,8,0.0,120,20,46,0.435,4,11,0.364,16,35,0.457,0.478,3,3,1.0,2,7,9,26,3,1,11,11,47
21,22.0,Russ Smith,24.0,15,0.0,66,7,22,0.318,1,5,0.2,6,17,0.353,0.341,8,13,0.615,1,8,9,11,5,1,7,5,23
22,23.0,Alex Stepheson,28.0,4,0.0,61,8,26,0.308,0,0,,8,26,0.308,0.308,4,10,0.4,18,8,26,2,1,3,0,8,20
23,24.0,Elliot Williams,26.0,5,0.0,45,2,10,0.2,1,4,0.25,1,6,0.167,0.25,3,4,0.75,1,3,4,4,0,0,1,2,8
24,25.0,James Ennis III,25.0,10,0.0,40,4,13,0.308,2,8,0.25,2,5,0.4,0.385,6,10,0.6,4,3,7,2,4,2,2,1,16
25,26.0,Jordan Adams,21.0,2,0.0,15,2,6,0.333,0,1,0.0,2,5,0.4,0.333,3,5,0.6,0,2,2,3,3,0,2,2,7
26,27.0,Bryce Cotton,23.0,5,0.0,6,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,4
27,28.0,Jarnell Stokes,22.0,2,0.0,4,0,0,,0,0,,0,0,,,0,0,,1,1,2,0,0,0,0,0,0
28,,,,82,,19830,3019,6859,0.44,504,1521,0.331,2515,5338,0.471,0.477,1584,2024,0.783,916,2497,3413,1697,724,350,1090,1783,8126
