,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Zach LaVine,23.0,63,62.0,2171,530,1135,0.467,120,321,0.374,410,814,0.504,0.52,312,375,0.832,40,254,294,283,60,26,215,140,1492
1,2.0,Ryan Arcidiacono,24.0,81,32.0,1961,187,418,0.447,81,217,0.373,106,201,0.527,0.544,89,102,0.873,27,192,219,269,65,4,63,171,544
2,3.0,Lauri Markkanen,21.0,52,51.0,1682,342,795,0.43,120,332,0.361,222,463,0.479,0.506,170,195,0.872,74,396,470,75,37,33,85,122,974
3,4.0,Robin Lopez,30.0,74,36.0,1606,304,535,0.568,7,31,0.226,297,504,0.589,0.575,89,123,0.724,140,146,286,89,11,78,96,124,704
4,5.0,Shaquille Harrison,25.0,73,11.0,1430,184,426,0.432,24,89,0.27,160,337,0.475,0.46,82,123,0.667,33,189,222,139,89,30,60,124,474
5,6.0,Kris Dunn,24.0,46,44.0,1389,215,506,0.425,34,96,0.354,181,410,0.441,0.458,55,69,0.797,19,168,187,277,68,21,104,166,519
6,7.0,Justin Holiday,29.0,38,38.0,1325,151,394,0.383,97,270,0.359,54,124,0.435,0.506,41,46,0.891,19,150,169,85,67,21,47,79,440
7,8.0,Wendell Carter Jr.,19.0,44,44.0,1110,180,371,0.485,6,32,0.188,174,339,0.513,0.493,89,112,0.795,87,220,307,78,26,58,65,152,455
8,9.0,Jabari Parker,23.0,39,17.0,1042,220,464,0.474,37,114,0.325,183,350,0.523,0.514,79,108,0.731,41,200,241,84,23,14,84,87,556
9,10.0,Wayne Selden,24.0,43,13.0,984,131,322,0.407,35,111,0.315,96,211,0.455,0.461,45,63,0.714,21,115,136,73,23,7,56,83,342
10,11.0,Chandler Hutchison,22.0,44,14.0,895,96,209,0.459,14,50,0.28,82,159,0.516,0.493,23,38,0.605,31,154,185,34,23,6,25,59,229
11,12.0,Antonio Blakeney,22.0,57,3.0,829,166,396,0.419,36,91,0.396,130,305,0.426,0.465,50,76,0.658,7,99,106,42,12,9,35,41,418
12,13.0,Cristiano Felício,26.0,60,0.0,746,95,179,0.531,0,4,0.0,95,175,0.543,0.531,50,73,0.685,79,139,218,37,11,7,33,69,240
13,14.0,Timothé Luwawu-Cabarrot,23.0,29,6.0,546,69,175,0.394,31,94,0.33,38,81,0.469,0.483,27,35,0.771,7,72,79,22,15,7,16,59,196
14,15.0,Cameron Payne,24.0,31,12.0,536,69,168,0.411,16,59,0.271,53,109,0.486,0.458,22,25,0.88,10,43,53,83,20,6,34,49,176
15,16.0,Bobby Portis,23.0,22,6.0,531,122,271,0.45,27,72,0.375,95,199,0.477,0.5,39,50,0.78,46,115,161,29,11,8,29,61,310
16,17.0,Otto Porter Jr.,25.0,15,15.0,492,97,201,0.483,39,80,0.488,58,121,0.479,0.58,29,32,0.906,14,69,83,40,18,9,25,29,262
17,18.0,Brandon Sampson,21.0,14,2.0,214,28,60,0.467,11,29,0.379,17,31,0.548,0.558,4,6,0.667,3,13,16,10,8,3,12,19,71
18,19.0,Walt Lemon Jr.,26.0,6,3.0,167,38,87,0.437,2,5,0.4,36,82,0.439,0.448,8,11,0.727,4,23,27,30,11,1,10,14,86
19,20.0,JaKarr Sampson,25.0,4,0.0,127,29,54,0.537,5,14,0.357,24,40,0.6,0.583,17,21,0.81,5,27,32,4,4,3,4,8,80
20,21.0,Rawle Alkins,21.0,10,1.0,120,13,39,0.333,3,12,0.25,10,27,0.37,0.372,8,12,0.667,11,15,26,13,1,0,8,7,37
21,22.0,Tyler Ulis,23.0,1,0.0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
22,,,,82,,19905,3266,7205,0.453,745,2123,0.351,2521,5082,0.496,0.505,1328,1695,0.783,718,2799,3517,1796,603,351,1159,1663,8605
