,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Duncan Robinson,26.0,72,72.0,2262,315,717,0.439,250,613,0.408,65,104,0.625,0.614,62,75,0.827,7,243,250,127,43,20,81,181,942
1,2.0,Bam Adebayo,23.0,64,64.0,2143,456,800,0.57,2,8,0.25,454,792,0.573,0.571,283,354,0.799,142,431,573,346,75,66,169,145,1197
2,3.0,Jimmy Butler,31.0,52,52.0,1745,366,736,0.497,25,102,0.245,341,634,0.538,0.514,359,416,0.863,94,265,359,369,108,18,109,71,1116
3,4.0,Kendrick Nunn,25.0,56,44.0,1650,319,658,0.485,122,320,0.381,197,338,0.583,0.578,56,60,0.933,21,158,179,148,52,14,80,108,816
4,5.0,Tyler Herro,21.0,54,15.0,1635,307,699,0.439,107,297,0.36,200,402,0.498,0.516,94,117,0.803,25,243,268,184,35,17,101,71,815
5,6.0,Andre Iguodala,37.0,63,5.0,1339,95,248,0.383,60,182,0.33,35,66,0.53,0.504,25,38,0.658,38,183,221,142,57,35,67,90,275
6,7.0,Goran Dragić,34.0,50,11.0,1337,240,555,0.432,91,244,0.373,149,311,0.479,0.514,101,122,0.828,25,144,169,219,33,8,118,113,672
7,8.0,Kelly Olynyk,29.0,43,38.0,1157,162,376,0.431,77,243,0.317,85,133,0.639,0.533,31,40,0.775,44,217,261,91,40,26,55,123,432
8,9.0,Trevor Ariza,35.0,30,27.0,841,99,241,0.411,50,143,0.35,49,98,0.5,0.515,34,44,0.773,27,117,144,55,31,18,21,55,282
9,10.0,Precious Achiuwa,21.0,61,4.0,737,124,228,0.544,0,1,0.0,124,227,0.546,0.544,56,110,0.509,73,135,208,29,20,28,43,91,304
10,11.0,Gabe Vincent,24.0,50,7.0,655,88,233,0.378,46,149,0.309,42,84,0.5,0.476,20,23,0.87,10,46,56,67,21,2,34,79,242
11,12.0,Max Strus,24.0,39,0.0,507,85,187,0.455,50,148,0.338,35,39,0.897,0.588,16,24,0.667,5,36,41,24,11,2,8,43,236
12,13.0,KZ Okpala,21.0,37,9.0,447,36,96,0.375,12,50,0.24,24,46,0.522,0.438,8,15,0.533,21,47,68,19,10,11,15,59,92
13,14.0,Avery Bradley,30.0,10,1.0,211,31,66,0.47,16,38,0.421,15,28,0.536,0.591,7,9,0.778,2,16,18,14,7,1,9,26,85
14,15.0,Dewayne Dedmon,31.0,16,0.0,210,46,65,0.708,1,5,0.2,45,60,0.75,0.715,20,27,0.741,28,58,86,12,9,6,13,36,113
15,16.0,Nemanja Bjelica,32.0,11,2.0,156,20,46,0.435,10,27,0.37,10,19,0.526,0.543,5,9,0.556,5,22,27,20,7,3,5,20,55
16,17.0,Maurice Harkless,27.0,11,3.0,124,5,13,0.385,5,11,0.455,0,2,0.0,0.577,0,2,0.0,2,11,13,7,2,4,3,14,15
17,18.0,Victor Oladipo,28.0,4,4.0,111,16,43,0.372,4,17,0.235,12,26,0.462,0.419,12,18,0.667,3,11,14,14,7,2,14,13,48
18,19.0,Chris Silva,24.0,11,0.0,83,9,13,0.692,1,1,1.0,8,12,0.667,0.731,11,15,0.733,7,18,25,6,1,5,9,20,30
19,20.0,Meyers Leonard,28.0,3,2.0,29,3,7,0.429,3,7,0.429,0,0,,0.643,1,2,0.5,0,7,7,2,0,0,2,5,10
20,21.0,Udonis Haslem,40.0,1,0.0,3,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,1,1,0,0,0,0,0,4
21,,,,72,,17380,2824,6029,0.468,932,2606,0.358,1892,3423,0.553,0.546,1201,1520,0.79,579,2409,2988,1895,569,286,1013,1363,7781
