,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Chuck Person,22.0,82,78.0,2956,635,1358,0.468,49,138,0.355,586,1220,0.48,0.486,222,297,0.747,168,509,677,295,90,16,211,310,1541
1,2.0,Steve Stipanovich,26.0,81,81.0,2761,382,760,0.503,1,4,0.25,381,756,0.504,0.503,307,367,0.837,184,486,670,180,106,97,130,304,1072
2,3.0,Vern Fleming,24.0,82,82.0,2549,370,727,0.509,2,10,0.2,368,717,0.513,0.51,238,302,0.788,109,225,334,473,109,18,167,222,980
3,4.0,Herb Williams,28.0,74,67.0,2526,451,939,0.48,0,9,0.0,451,930,0.485,0.48,199,269,0.74,143,400,543,174,59,93,145,255,1101
4,5.0,John Long,30.0,80,68.0,2265,490,1170,0.419,19,67,0.284,471,1103,0.427,0.427,219,246,0.89,75,142,217,258,96,8,153,167,1218
5,6.0,Wayman Tisdale,22.0,81,15.0,2159,458,892,0.513,0,2,0.0,458,890,0.515,0.513,258,364,0.709,217,258,475,117,50,26,139,293,1174
6,7.0,Clint Richardson,30.0,78,14.0,1396,218,467,0.467,6,17,0.353,212,450,0.471,0.473,59,74,0.797,51,92,143,241,49,7,85,106,501
7,8.0,Kyle Macy,29.0,76,0.0,1250,164,341,0.481,14,46,0.304,150,295,0.508,0.501,34,41,0.829,25,88,113,197,59,7,58,136,376
8,9.0,Ron Anderson,28.0,63,0.0,721,139,294,0.473,0,5,0.0,139,289,0.481,0.473,85,108,0.787,73,78,151,54,31,3,55,65,363
9,10.0,Walker Russell,26.0,48,0.0,511,64,165,0.388,2,16,0.125,62,149,0.416,0.394,27,37,0.73,18,37,55,129,20,5,60,62,157
10,11.0,Stuart Gray,23.0,55,1.0,456,41,101,0.406,0,0,,41,101,0.406,0.406,28,39,0.718,39,90,129,26,10,28,36,93,110
11,12.0,Michael Brooks,28.0,10,0.0,148,13,37,0.351,0,0,,13,37,0.351,0.351,7,10,0.7,9,19,28,11,9,0,11,19,33
12,13.0,Greg Dreiling,24.0,24,0.0,128,16,37,0.432,0,0,,16,37,0.432,0.432,10,12,0.833,12,31,43,7,2,2,7,42,42
13,14.0,Clark Kellogg,25.0,4,4.0,60,8,22,0.364,1,2,0.5,7,20,0.35,0.386,3,4,0.75,7,4,11,6,5,0,4,12,20
14,15.0,Pete Verhoeven,27.0,5,0.0,44,5,14,0.357,0,0,,5,14,0.357,0.357,0,0,,2,5,7,2,2,1,0,11,10
15,,,,82,,19930,3454,7324,0.472,94,316,0.297,3360,7008,0.479,0.478,1696,2170,0.782,1132,2464,3596,2170,697,311,1276,2097,8698
