,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Aaron Brooks,25.0,82,82.0,2919,575,1331,0.432,209,525,0.398,366,806,0.454,0.511,245,298,0.822,54,161,215,434,69,14,232,199,1604
1,2.0,Luis Scola,29.0,82,82.0,2671,560,1090,0.514,1,5,0.2,559,1085,0.515,0.514,208,267,0.779,175,530,705,169,63,26,163,246,1329
2,3.0,Trevor Ariza,24.0,72,71.0,2629,394,999,0.394,136,407,0.334,258,592,0.436,0.462,148,228,0.649,78,325,403,276,126,40,161,162,1072
3,4.0,Shane Battier,31.0,67,62.0,2168,178,447,0.398,101,279,0.362,77,168,0.458,0.511,77,106,0.726,74,238,312,164,53,76,64,139,534
4,5.0,Chuck Hayes,26.0,82,82.0,1773,161,329,0.489,0,0,,161,329,0.489,0.489,36,66,0.545,151,314,465,139,73,43,74,219,358
5,6.0,Kyle Lowry,23.0,68,0.0,1651,184,464,0.397,37,136,0.272,147,328,0.448,0.436,215,260,0.827,91,156,247,305,60,9,116,173,620
6,7.0,Chase Budinger,21.0,74,4.0,1488,249,565,0.441,92,249,0.369,157,316,0.497,0.522,67,87,0.77,38,182,220,88,34,11,48,85,657
7,8.0,Carl Landry,26.0,52,1.0,1415,302,552,0.547,0,0,,302,552,0.547,0.547,235,280,0.839,122,164,286,40,28,46,86,146,839
8,9.0,David Andersen,29.0,63,0.0,891,147,340,0.432,27,78,0.346,120,262,0.458,0.472,46,67,0.687,54,154,208,44,15,12,37,119,367
9,10.0,Kevin Martin,26.0,24,22.0,859,154,354,0.435,31,100,0.31,123,254,0.484,0.479,171,185,0.924,9,61,70,54,23,2,57,45,510
10,11.0,Jordan Hill,22.0,23,0.0,372,58,109,0.532,0,0,,58,109,0.532,0.532,31,47,0.66,44,70,114,13,4,12,18,55,147
11,12.0,Jared Jeffries,28.0,18,0.0,332,36,84,0.429,1,9,0.111,35,75,0.467,0.435,15,27,0.556,31,34,65,18,9,13,14,46,88
12,13.0,Jermaine Taylor,23.0,31,4.0,303,45,119,0.378,5,22,0.227,40,97,0.412,0.399,33,46,0.717,21,25,46,16,10,3,19,15,128
13,14.0,Garrett Temple,23.0,9,0.0,118,13,29,0.448,3,12,0.25,10,17,0.588,0.5,16,24,0.667,2,12,14,7,4,4,14,16,45
14,15.0,Mike Harris,26.0,8,0.0,82,10,27,0.37,0,1,0.0,10,26,0.385,0.37,5,9,0.556,9,11,20,3,4,1,9,10,25
15,16.0,Joey Dorsey,26.0,7,0.0,54,5,11,0.455,0,0,,5,11,0.455,0.455,1,2,0.5,11,14,25,2,2,1,4,12,11
16,17.0,Tracy McGrady,30.0,6,0.0,46,7,19,0.368,1,2,0.5,6,17,0.353,0.395,4,6,0.667,0,5,5,6,0,2,1,2,19
17,18.0,Brian Cook,29.0,15,0.0,44,7,23,0.304,2,9,0.222,5,14,0.357,0.348,5,7,0.714,1,8,9,1,0,2,6,5,21
18,19.0,Hilton Armstrong,25.0,9,0.0,40,5,17,0.294,0,1,0.0,5,16,0.313,0.294,0,2,0.0,5,1,6,3,5,0,5,10,10
19,20.0,Will Conroy,27.0,5,0.0,36,3,10,0.3,0,3,0.0,3,7,0.429,0.3,0,2,0.0,0,3,3,7,0,0,4,5,6
20,21.0,Pops Mensah-Bonsu,26.0,4,0.0,13,1,4,0.25,0,0,,1,4,0.25,0.25,3,6,0.5,1,3,4,1,1,1,0,3,5
21,,,,82,,19905,3094,6923,0.447,646,1838,0.351,2448,5085,0.481,0.494,1561,2022,0.772,971,2471,3442,1790,583,318,1188,1712,8395
