,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,LeBron James,25.0,76,76.0,2966,768,1528,0.503,129,387,0.333,639,1141,0.56,0.545,593,773,0.767,71,483,554,651,125,77,261,119,2258
1,2.0,Mo Williams,27.0,69,68.0,2359,378,855,0.442,159,371,0.429,219,484,0.452,0.535,177,198,0.894,28,178,206,368,70,21,173,170,1092
2,3.0,Anthony Parker,34.0,81,81.0,2289,206,475,0.434,108,261,0.414,98,214,0.458,0.547,75,95,0.789,30,201,231,157,63,18,71,151,595
3,4.0,Anderson Varejão,27.0,76,7.0,2166,267,467,0.572,1,5,0.2,266,462,0.576,0.573,116,175,0.663,189,389,578,87,71,67,67,223,651
4,5.0,J.J. Hickson,21.0,81,73.0,1691,289,522,0.554,0,1,0.0,289,521,0.555,0.554,111,163,0.681,110,290,400,40,36,39,92,132,689
5,6.0,Delonte West,26.0,60,3.0,1500,194,436,0.445,25,77,0.325,169,359,0.471,0.474,115,142,0.81,29,140,169,196,55,28,90,86,528
6,7.0,Zydrunas Ilgauskas,34.0,64,6.0,1339,194,438,0.443,11,23,0.478,183,415,0.441,0.455,75,101,0.743,114,231,345,48,14,50,63,183,474
7,8.0,Shaquille O'Neal,37.0,53,53.0,1240,262,463,0.566,0,1,0.0,262,462,0.567,0.566,112,226,0.496,93,262,355,80,15,62,105,169,636
8,9.0,Daniel Gibson,23.0,56,10.0,1068,125,268,0.466,71,149,0.477,54,119,0.454,0.599,34,49,0.694,13,60,73,70,25,7,36,79,355
9,10.0,Jamario Moon,29.0,61,2.0,1052,114,247,0.462,32,100,0.32,82,147,0.558,0.526,36,45,0.8,26,165,191,49,34,30,23,69,296
10,11.0,Antawn Jamison,33.0,25,23.0,811,163,336,0.485,27,79,0.342,136,257,0.529,0.525,42,83,0.506,37,156,193,32,28,12,30,67,395
11,12.0,Jawad Williams,26.0,54,6.0,742,81,206,0.393,30,93,0.323,51,113,0.451,0.466,32,45,0.711,16,67,83,34,12,5,18,73,224
12,13.0,Leon Powe,26.0,20,2.0,236,21,49,0.429,0,0,,21,49,0.429,0.429,37,63,0.587,19,42,61,0,6,2,11,36,79
13,14.0,Danny Green,22.0,20,0.0,115,15,39,0.385,6,22,0.273,9,17,0.529,0.462,4,6,0.667,8,9,17,5,6,3,5,9,40
14,15.0,Darnell Jackson,24.0,27,0.0,114,8,25,0.32,1,3,0.333,7,22,0.318,0.34,4,6,0.667,8,12,20,4,2,4,13,19,21
15,16.0,Sebastian Telfair,24.0,4,0.0,77,16,35,0.457,2,9,0.222,14,26,0.538,0.486,5,6,0.833,0,4,4,12,2,0,6,6,39
16,17.0,Cedric Jackson,23.0,5,0.0,10,0,2,0.0,0,1,0.0,0,1,0.0,0.0,1,4,0.25,0,1,1,2,0,0,1,0,1
17,18.0,Coby Karl,26.0,3,0.0,5,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,4,0,0
18,,,,82,,19780,3101,6391,0.485,602,1582,0.381,2499,4809,0.52,0.532,1569,2180,0.72,791,2692,3483,1835,564,425,1137,1591,8373
