,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Norm Nixon,28.0,82,82.0,3053,587,1270,0.462,11,46,0.239,576,1224,0.471,0.467,206,271,0.76,56,147,203,914,94,4,257,180,1391
1,2.0,Terry Cummings,22.0,81,80.0,2907,737,1491,0.494,0,3,0.0,737,1488,0.495,0.494,380,528,0.72,323,454,777,139,92,57,218,298,1854
2,3.0,James Donaldson,26.0,82,67.0,2525,360,604,0.596,0,0,,360,604,0.596,0.596,249,327,0.761,165,484,649,90,40,139,171,214,969
3,4.0,Greg Kelser,26.0,80,21.0,1783,313,603,0.519,2,6,0.333,311,597,0.521,0.521,250,356,0.702,188,203,391,91,68,31,195,249,878
4,5.0,Craig Hodges,23.0,76,28.0,1571,258,573,0.45,10,46,0.217,248,527,0.471,0.459,66,88,0.75,22,64,86,116,58,1,85,166,592
5,6.0,Bill Walton,31.0,55,46.0,1476,288,518,0.556,0,2,0.0,288,516,0.558,0.556,92,154,0.597,132,345,477,183,45,88,177,153,668
6,7.0,Michael Brooks,25.0,47,30.0,1405,213,445,0.479,0,5,0.0,213,440,0.484,0.479,104,151,0.689,142,200,342,88,50,14,78,125,530
7,8.0,Derek Smith,22.0,61,20.0,1297,238,436,0.546,1,6,0.167,237,430,0.551,0.547,123,163,0.755,54,116,170,82,33,22,78,165,600
8,9.0,Ricky Pierce,24.0,69,35.0,1280,268,570,0.47,0,9,0.0,268,561,0.478,0.47,149,173,0.861,59,76,135,60,27,13,81,143,685
9,10.0,Jerome Whitehead,27.0,70,1.0,921,144,294,0.49,0,0,,144,294,0.49,0.49,88,107,0.822,94,151,245,19,17,12,59,159,376
10,11.0,Billy McKinney,28.0,80,0.0,843,136,305,0.446,0,2,0.0,136,303,0.449,0.446,39,46,0.848,7,47,54,161,27,0,48,84,311
11,12.0,Hank McDowell,24.0,57,0.0,611,85,197,0.431,0,3,0.0,85,194,0.438,0.431,38,56,0.679,63,92,155,37,14,2,49,77,208
12,13.0,Rory White,24.0,6,0.0,19,4,9,0.444,0,0,,4,9,0.444,0.444,0,0,,2,2,4,0,0,0,1,3,8
13,14.0,Hutch Jones,24.0,4,0.0,18,0,3,0.0,0,0,,0,3,0.0,0.0,1,4,0.25,0,0,0,0,1,0,2,0,1
14,15.0,Linton Townes,24.0,2,0.0,17,3,7,0.429,0,0,,3,7,0.429,0.429,0,0,,0,1,1,1,1,2,1,3,6
15,16.0,Kevin Loder,24.0,1,0.0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
16,,,,82,,19730,3634,7325,0.496,24,128,0.188,3610,7197,0.502,0.498,1785,2424,0.736,1307,2382,3689,1981,567,385,1515,2020,9077
