,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Jason Kidd,24.0,82,82.0,3118,357,859,0.416,73,233,0.313,284,626,0.454,0.458,167,209,0.799,108,402,510,745,162,26,261,142,954
1,2.0,Antonio McDyess,23.0,81,81.0,2441,497,927,0.536,0,2,0.0,497,925,0.537,0.536,231,329,0.702,206,407,613,106,100,135,142,292,1225
2,3.0,Clifford Robinson,31.0,80,64.0,2359,429,895,0.479,27,84,0.321,402,811,0.496,0.494,248,360,0.689,152,258,410,170,92,90,140,249,1133
3,4.0,Rex Chapman,30.0,68,67.0,2263,408,956,0.427,120,311,0.386,288,645,0.447,0.49,146,187,0.781,30,143,173,203,71,14,116,102,1082
4,5.0,Danny Manning,31.0,70,11.0,1794,390,756,0.516,0,7,0.0,390,749,0.521,0.516,167,226,0.739,110,282,392,139,71,46,100,201,947
5,6.0,Steve Nash,23.0,76,9.0,1664,268,584,0.459,81,195,0.415,187,389,0.481,0.528,74,86,0.86,32,128,160,262,63,4,98,145,691
6,7.0,Hot Rod Williams,35.0,71,30.0,1333,95,202,0.47,0,0,,95,202,0.47,0.47,65,93,0.699,107,205,312,49,33,60,29,138,255
7,8.0,Kevin Johnson,31.0,50,12.0,1290,155,347,0.447,4,26,0.154,151,321,0.47,0.452,162,186,0.871,35,129,164,245,27,8,101,57,476
8,9.0,George McCloud,30.0,63,13.0,1213,173,427,0.405,71,208,0.341,102,219,0.466,0.488,39,51,0.765,45,173,218,84,54,13,63,132,456
9,10.0,Mark Bryant,32.0,70,22.0,1110,109,225,0.484,0,1,0.0,109,224,0.487,0.484,73,95,0.768,92,152,244,46,36,15,58,180,291
10,11.0,Cedric Ceballos,28.0,35,16.0,626,129,258,0.5,15,50,0.3,114,208,0.548,0.529,60,84,0.714,51,98,149,35,22,8,39,59,333
11,12.0,Dennis Scott,29.0,29,3.0,493,71,162,0.438,31,69,0.449,40,93,0.43,0.534,8,12,0.667,8,42,50,24,10,7,12,31,181
12,13.0,Marko Milič,20.0,33,0.0,163,39,64,0.609,3,6,0.5,36,58,0.621,0.633,11,17,0.647,10,15,25,12,10,0,21,17,92
13,14.0,Brooks Thompson,27.0,13,0.0,46,10,27,0.37,5,16,0.313,5,11,0.455,0.463,1,3,0.333,1,4,5,3,4,0,5,6,26
14,15.0,Horacio Llamas,24.0,8,0.0,42,8,21,0.381,1,3,0.333,7,18,0.389,0.405,7,10,0.7,4,14,18,1,1,3,9,14,24
15,,,,82,,19955,3138,6710,0.468,431,1211,0.356,2707,5499,0.492,0.5,1459,1948,0.749,991,2452,3443,2124,756,429,1236,1765,8166
