,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Andray Blatche,23.0,81,36.0,2256,478,999,0.478,13,44,0.295,465,955,0.487,0.485,174,234,0.744,158,351,509,170,85,71,182,218,1143
1,2.0,Caron Butler,29.0,47,47.0,1853,293,694,0.422,25,95,0.263,268,599,0.447,0.44,185,211,0.877,68,248,316,107,68,15,113,126,796
2,3.0,Mike Miller,29.0,54,50.0,1805,217,433,0.501,82,171,0.48,135,262,0.515,0.596,70,85,0.824,55,281,336,212,39,12,115,131,586
3,4.0,Randy Foye,26.0,70,38.0,1667,256,619,0.414,63,182,0.346,193,437,0.442,0.464,129,145,0.89,16,114,130,228,33,10,94,123,704
4,5.0,Brendan Haywood,30.0,49,48.0,1614,188,335,0.561,0,0,,188,335,0.561,0.561,102,158,0.646,200,307,507,18,18,101,67,145,478
5,6.0,Antawn Jamison,33.0,41,41.0,1595,315,700,0.45,58,168,0.345,257,532,0.483,0.491,152,217,0.7,99,263,362,52,43,9,61,112,840
6,7.0,Nick Young,24.0,74,23.0,1421,233,558,0.418,69,170,0.406,164,388,0.423,0.479,104,130,0.8,20,82,102,48,28,8,56,147,639
7,8.0,Gilbert Arenas,28.0,32,32.0,1169,253,616,0.411,63,181,0.348,190,435,0.437,0.462,153,207,0.739,17,116,133,230,41,9,117,95,722
8,9.0,Earl Boykins,33.0,67,1.0,1117,172,403,0.427,19,60,0.317,153,343,0.446,0.45,77,89,0.865,17,58,75,171,24,3,69,48,440
9,10.0,JaVale McGee,22.0,60,19.0,968,156,307,0.508,0,1,0.0,156,306,0.51,0.508,74,116,0.638,88,155,243,14,16,101,51,122,386
10,11.0,James Singleton,28.0,32,3.0,766,73,190,0.384,2,15,0.133,71,175,0.406,0.389,47,56,0.839,91,130,221,22,17,36,37,82,195
11,12.0,Al Thornton,26.0,24,16.0,674,100,216,0.463,6,17,0.353,94,199,0.472,0.477,50,72,0.694,31,71,102,29,20,13,36,62,256
12,13.0,Shaun Livingston,24.0,26,18.0,666,99,185,0.535,0,4,0.0,99,181,0.547,0.535,42,48,0.875,12,46,58,116,12,9,50,52,240
13,14.0,Fabricio Oberto,34.0,57,20.0,650,35,56,0.625,0,0,,35,56,0.625,0.625,13,17,0.765,34,71,105,51,11,9,36,121,83
14,15.0,DeShawn Stevenson,28.0,40,13.0,616,29,103,0.282,11,62,0.177,18,41,0.439,0.335,18,25,0.72,7,58,65,44,11,5,24,51,87
15,16.0,Quinton Ross,28.0,25,0.0,261,17,55,0.309,1,8,0.125,16,47,0.34,0.318,3,6,0.5,6,16,22,5,6,2,8,35,38
16,17.0,Dominic McGuire,24.0,41,0.0,240,15,40,0.375,0,0,,15,40,0.375,0.375,0,5,0.0,17,44,61,8,4,3,10,32,30
17,18.0,Alonzo Gee,22.0,11,2.0,182,28,59,0.475,7,9,0.778,21,50,0.42,0.534,18,29,0.621,15,18,33,7,7,1,10,13,81
18,19.0,Cartier Martin,25.0,8,0.0,114,18,48,0.375,7,18,0.389,11,30,0.367,0.448,8,9,0.889,8,13,21,7,3,1,6,12,51
19,20.0,Josh Howard,29.0,4,3.0,91,20,46,0.435,3,11,0.273,17,35,0.486,0.467,15,20,0.75,4,9,13,4,3,2,3,13,58
20,21.0,Mike James,34.0,4,0.0,46,6,20,0.3,2,6,0.333,4,14,0.286,0.35,4,8,0.5,1,2,3,5,3,0,5,3,18
21,22.0,Cedric Jackson,23.0,4,0.0,39,4,11,0.364,1,3,0.333,3,8,0.375,0.409,3,4,0.75,1,2,3,6,0,0,8,5,12
22,23.0,Mike Harris,26.0,5,0.0,14,1,3,0.333,0,0,,1,3,0.333,0.333,2,2,1.0,1,3,4,0,1,0,0,4,4
23,24.0,Paul Davis,25.0,2,0.0,8,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,0,0,0,3,0,1,0,0,5
24,,,,82,,19830,3008,6700,0.449,432,1225,0.353,2576,5475,0.471,0.481,1444,1895,0.762,966,2458,3424,1557,493,421,1219,1752,7892
