,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Bradley Beal,24.0,82,82.0,2977,683,1484,0.46,199,530,0.375,484,954,0.507,0.527,292,369,0.791,61,302,363,373,96,36,214,160,1857
1,2.0,Otto Porter Jr.,24.0,77,77.0,2432,445,885,0.503,138,313,0.441,307,572,0.537,0.581,106,128,0.828,103,389,492,157,116,41,75,151,1134
2,3.0,Kelly Oubre Jr.,22.0,81,11.0,2231,318,790,0.403,126,369,0.341,192,421,0.456,0.482,191,233,0.82,59,304,363,98,80,35,90,234,953
3,4.0,Marcin Gortat,33.0,82,82.0,2075,290,560,0.518,0,0,,290,560,0.518,0.518,110,163,0.675,181,442,623,151,40,61,99,175,690
4,5.0,Markieff Morris,28.0,73,73.0,1968,330,687,0.48,76,207,0.367,254,480,0.529,0.536,105,128,0.82,75,334,409,142,56,38,127,216,841
5,6.0,Tomáš Satoranský,26.0,73,30.0,1643,201,384,0.523,47,101,0.465,154,283,0.544,0.585,75,96,0.781,72,161,233,286,52,15,83,131,524
6,7.0,John Wall,27.0,41,41.0,1410,280,667,0.42,62,167,0.371,218,500,0.436,0.466,175,241,0.726,22,128,150,393,57,45,158,80,797
7,8.0,Mike Scott,29.0,76,1.0,1406,276,524,0.527,66,163,0.405,210,361,0.582,0.59,50,76,0.658,50,197,247,80,23,10,79,148,668
8,9.0,Ian Mahinmi,31.0,77,0.0,1145,138,248,0.556,0,2,0.0,138,246,0.561,0.556,90,128,0.703,135,177,312,53,38,42,100,230,366
9,10.0,Jodie Meeks,30.0,77,0.0,1119,157,393,0.399,72,210,0.343,85,183,0.464,0.491,101,117,0.863,15,111,126,70,29,4,37,55,487
10,11.0,Tim Frazier,27.0,59,11.0,838,68,172,0.395,17,56,0.304,51,116,0.44,0.445,23,30,0.767,18,97,115,194,47,7,57,97,176
11,12.0,Jason Smith,31.0,33,2.0,285,45,115,0.391,4,32,0.125,41,83,0.494,0.409,19,21,0.905,18,35,53,14,3,13,16,44,113
12,13.0,Ramon Sessions,31.0,15,0.0,225,25,64,0.391,6,15,0.4,19,49,0.388,0.438,32,42,0.762,5,15,20,50,7,1,15,15,88
13,14.0,Chris McCullough,22.0,19,0.0,90,18,42,0.429,1,8,0.125,17,34,0.5,0.44,9,14,0.643,7,18,25,4,0,5,2,8,46
14,15.0,Devin Robinson,22.0,1,0.0,13,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,3,5,0,1,0,0,2,2
15,,,,82,,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,0.525,1378,1786,0.772,823,2713,3536,2065,645,353,1196,1746,8742
