,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-20,21-347,TOR,,WAS,L (-15),0,12:25,3,4,.750,1,1,1.000,0,0,,0,4,4,1,1,0,0,1,7,7.9,+8
1,2,2,2021-10-22,21-349,TOR,@,BOS,W (+32),0,2:54,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,0,2,2.4,+7
2,3,3,2021-10-23,21-350,TOR,,DAL,L (-8),0,8:20,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,0,0,-2.5,-5
3,4,4,2021-10-25,21-352,TOR,,CHI,L (-3),0,5:11,0,0,,0,0,,2,2,1.000,0,1,1,0,1,0,0,0,2,3.3,+4
4,5,5,2021-10-27,21-354,TOR,,IND,W (+18),0,16:13,4,7,.571,2,3,.667,0,1,.000,0,1,1,3,0,1,2,3,10,6.2,+11
5,6,6,2021-10-29,21-356,TOR,,ORL,W (+1),0,22:48,4,6,.667,0,0,,2,4,.500,1,4,5,2,2,0,0,2,10,11.1,+4
6,7,7,2021-10-30,21-357,TOR,@,IND,W (+3),0,16:35,1,4,.250,0,1,.000,0,0,,1,1,2,2,1,0,3,1,2,-0.4,-3
7,8,8,2021-11-01,21-359,TOR,@,NYK,W (+9),0,8:31,2,3,.667,0,0,,0,0,,0,3,3,0,0,2,0,1,4,4.6,-7
8,9,9,2021-11-03,21-361,TOR,@,WAS,W (+9),0,17:10,2,2,1.000,0,0,,1,2,.500,0,3,3,0,2,0,1,3,5,4.7,+5
9,10,10,2021-11-05,21-363,TOR,,CLE,L (-1),0,9:31,5,7,.714,0,1,.000,1,2,.500,0,2,2,1,0,0,1,2,11,7.2,+5
10,11,11,2021-11-07,22-000,TOR,,BRK,L (-13),0,12:16,2,4,.500,0,1,.000,1,1,1.000,2,0,2,4,1,0,0,2,5,7.4,0
11,12,12,2021-11-10,22-003,TOR,@,BOS,L (-16),0,13:58,1,4,.250,0,0,,0,0,,1,1,2,0,0,2,1,0,2,1.0,+1
12,13,13,2021-11-11,22-004,TOR,@,PHI,W (+6),0,16:08,1,3,.333,0,1,.000,2,2,1.000,1,3,4,2,0,0,2,3,4,2.1,+3
13,14,14,2021-11-13,22-006,TOR,,DET,L (-6),0,18:54,4,6,.667,1,1,1.000,3,4,.750,2,1,3,2,1,0,3,3,12,8.9,-16
14,15,15,2021-11-15,22-008,TOR,@,POR,L (-5),0,8:25,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,2,0,-2.5,-7
15,16,16,2021-11-18,22-011,TOR,@,UTA,L (-16),0,16:34,1,4,.250,0,0,,4,4,1.000,0,0,0,1,0,0,2,0,6,2.3,-18
16,17,17,2021-11-19,22-012,TOR,@,SAC,W (+19),0,10:57,1,2,.500,0,0,,2,2,1.000,1,2,3,1,0,0,0,2,4,4.2,+5
17,18,18,2021-11-21,22-014,TOR,@,GSW,L (-15),0,20:11,3,7,.429,1,2,.500,0,0,,0,3,3,3,0,0,3,3,7,2.1,+7
18,19,19,2021-11-24,22-017,TOR,@,MEM,W (+13),0,13:47,2,3,.667,0,1,.000,0,0,,0,2,2,2,0,0,1,2,4,2.9,-1
19,20,20,2021-11-26,22-019,TOR,@,IND,L (-17),0,16:35,1,2,.500,0,1,.000,0,0,,1,1,2,2,0,0,2,1,2,1.0,-4
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2021-11-28,22-021,TOR,,BOS,L (-12),0,2:59,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,0.6,-2
22,22,22,2021-11-30,22-023,TOR,,MEM,L (-7),0,14:54,1,3,.333,0,1,.000,0,0,,3,3,6,2,0,0,2,1,2,2.3,+3
23,23,23,2021-12-02,22-025,TOR,,MIL,W (+4),0,13:58,1,4,.250,0,0,,0,0,,3,1,4,2,0,0,1,0,2,2.4,-4
24,24,24,2021-12-05,22-028,TOR,,WAS,W (+12),0,15:28,2,6,.333,1,2,.500,0,0,,0,3,3,6,1,0,0,2,5,6.9,+13
25,25,25,2021-12-08,22-031,TOR,,OKC,L (-1),0,10:59,0,3,.000,0,2,.000,0,0,,1,2,3,1,1,0,1,1,0,-0.5,-11
26,26,26,2021-12-10,22-033,TOR,,NYK,W (+3),0,7:18,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-1.1,-17
27,27,27,2021-12-13,22-036,TOR,,SAC,W (+23),0,8:38,2,3,.667,0,0,,0,0,,1,1,2,6,0,0,0,1,4,7.5,+11
28,28,,2021-12-14,22-037,TOR,@,BRK,L (-2),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
29,29,,2021-12-18,22-041,TOR,,GSW,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,30,28,2021-12-26,22-049,TOR,@,CLE,L (-45),1,23:32,3,12,.250,1,5,.200,0,0,,1,2,3,6,0,0,3,1,7,1.9,-34
31,31,,2021-12-28,22-051,TOR,,PHI,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,32,29,2021-12-31,22-054,TOR,,LAC,W (+8),0,2:41,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,+4
33,33,30,2022-01-02,22-056,TOR,,NYK,W (+15),0,4:56,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-6
34,34,31,2022-01-04,22-058,TOR,,SAS,W (+25),0,5:33,1,3,.333,0,0,,0,0,,0,0,0,1,1,0,1,1,2,0.6,-3
35,35,,2022-01-05,22-059,TOR,@,MIL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
