Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,,2023-01-20,24-289,UTA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,39.0,1.95,0.0,51.8,2.59,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+1),W (+1)
50.0,,2023-01-23,24-292,UTA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,52.0,2.6,0.0,55.2,2.76,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+23),W (+23)
51.0,,2023-01-25,24-294,UTA,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,58.0,2.9,0.0,62.89999999999999,3.145,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-11),L (-11)
52.0,,2023-01-28,24-297,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,52.0,2.6,0.0,52.6,2.63,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+18),W (+18)
53.0,,2023-02-01,24-301,UTA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,75.0,3.75,0.0,79.70000000000002,3.9850000000000008,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-10),L (-10)
54.0,,2023-02-03,24-303,UTA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,49.0,2.45,0.0,53.00000000000001,2.6500000000000004,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+8),W (+8)
55.0,,2023-02-06,24-306,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,42.0,2.1,0.0,54.400000000000006,2.72,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+3),W (+3)
56.0,,2023-02-08,24-308,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,71.0,3.55,0.0,88.69999999999999,4.435,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-7),L (-7)
57.0,,2023-02-10,24-310,UTA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,78.0,3.9,0.0,92.6,4.63,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-13),L (-13)
58.0,,2023-02-11,24-311,UTA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,70.0,3.5,0.0,85.4,4.2700000000000005,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-25),L (-25)
59.0,,2023-02-13,24-313,UTA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,111.0,5.55,0.0,101.8,5.09,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+6),W (+6)
60.0,,2023-02-15,24-315,UTA,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,85.0,4.25,0.0,61.49999999999999,3.075,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-6),L (-6)
61.0,,2023-02-23,24-323,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,76.0,3.8,0.0,72.99999999999999,3.65,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+6),W (+6)
62.0,,2023-02-25,24-325,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,74.0,3.7,0.0,75.39999999999999,3.77,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-6),L (-6)
63.0,,2023-02-28,24-328,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,38.0,1.9,0.0,50.30000000000001,2.515000000000001,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,,
64.0,,2023-03-03,24-331,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,51.0,2.55,0.0,56.6,2.83,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+1),W (+1)
65.0,,2023-03-05,24-333,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,73.0,3.65,0.0,84.3,4.215,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+16),W (+16)
66.0,,2023-03-07,24-335,UTA,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,54.0,2.7,0.0,59.900000000000006,2.995,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-8),L (-8)
67.0,,2023-03-09,24-337,UTA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,75.0,3.75,0.0,85.20000000000003,4.260000000000002,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-27),L (-27)
68.0,,2023-03-11,24-339,UTA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,82.0,4.1,0.0,83.2,4.16,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-10),L (-10)
69.0,,2023-03-13,24-341,UTA,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,78.0,3.9,0.0,82.7,4.135,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-4),L (-4)
70.0,,2023-03-18,24-346,UTA,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,78.0,3.9,0.0,84.3,4.215,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+7),W (+7)
71.0,,2023-03-20,24-348,UTA,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,81.0,4.05,0.0,82.9,4.1450000000000005,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+8),W (+8)
72.0,,2023-03-22,24-350,UTA,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,68.0,3.4,0.0,75.3,3.765,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,L (-4),L (-4)
73.0,4.0,2023-03-24,24-352,UTA,MIL,0,9.933333333333334,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,+3,3.0,2.0,0.6666666666666666,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,3.0,49.0,2.45,4.999999999999998,63.6,3.18,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+1),W (+1)
74.0,,2023-03-25,24-353,UTA,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,3,4,3,4,2,3,2,1,3,3,3,7,1,5,5,7,3,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0416666666666666,0.0,0.0384615384615384,0.0,0.2222222222222222,0.0491803278688524,0.0588235294117647,0.0909090909090909,0.0454545454545454,0.1428571428571428,0.1428571428571428,0.037037037037037,0.044776119402985,0.0508474576271186,0.1186440677966101,0.0178571428571428,0.0961538461538461,0.0769230769230769,0.1944444444444444,0.0405405405405405,4,4,41.0,52.0,67.0,0.0975609756097561,0.0769230769230769,0.0,20,,62.0,3.1,0.0,69.7,3.4850000000000003,18.6,0.2,3.5,2.4,1.2,0.0025,0.8,0.467,0.0,0.1,0.2,W (+8),W (+8)
