Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
54,53,34,2023-02-02,30-082,DAL,,NOP,W (+5),0,5:33,3.0,3.0,1.000,3.0,3.0,1.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.1,+3,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,8.0,31.0,1.631578947368421,9.1,42.50000000000001,2.2368421052631584
55,54,,2023-02-04,30-084,DAL,@,GSW,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,44.0,2.3157894736842106,0.0,58.70000000000001,3.089473684210527
56,55,,2023-02-06,30-086,DAL,@,UTA,W (+13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,90.0,4.7368421052631575,0.0,113.3,5.963157894736842
57,56,,2023-02-08,30-088,DAL,@,LAC,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,89.0,4.684210526315789,0.0,92.7,4.878947368421053
58,57,,2023-02-10,30-090,DAL,@,SAC,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,102.0,5.368421052631579,0.0,117.8,6.2
59,58,,2023-02-11,30-091,DAL,@,SAC,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,64.0,3.3684210526315788,0.0,77.0,4.052631578947368
60,59,,2023-02-13,30-093,DAL,,MIN,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,49.0,2.5789473684210527,0.0,71.60000000000001,3.7684210526315796
61,60,,2023-02-15,30-095,DAL,@,DEN,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,75.0,3.947368421052632,0.0,96.6,5.084210526315789
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,0.0,0.0,0.0,0.0,0.0
63,61,,2023-02-23,30-103,DAL,,SAS,W (+26),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,88.0,4.631578947368421,0.0,105.6,5.557894736842105
64,62,,2023-02-26,30-106,DAL,,LAL,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,70.0,3.684210526315789,0.0,84.4,4.442105263157895
65,63,,2023-02-28,30-108,DAL,,IND,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,75.0,3.947368421052632,0.0,98.2,5.1684210526315795
66,64,,2023-03-02,30-110,DAL,,PHI,W (+7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,82.0,4.315789473684211,0.0,102.0,5.368421052631579
67,65,,2023-03-05,30-113,DAL,,PHO,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,45.0,2.3684210526315788,0.0,72.1,3.7947368421052627
68,66,,2023-03-07,30-115,DAL,,UTA,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,47.0,2.473684210526316,0.0,48.30000000000001,2.5421052631578953
69,67,35,2023-03-08,30-116,DAL,@,NOP,L (-7),0,13:32,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,8.8,+8,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,10.0,41.0,2.1578947368421053,8.799999999999999,56.3,2.9631578947368418
70,68,36,2023-03-11,30-119,DAL,@,MEM,L (-4),0,6:57,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,5.6,+2,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,4.0,65.0,3.421052631578948,5.6,78.10000000000001,4.110526315789474
71,69,37,2023-03-13,30-121,DAL,,MEM,L (-16),0,17:10,1.0,6.0,.167,0.0,5.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.7,-13,1.0,1.0,1.0,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,-1.0,60.0,3.1578947368421053,-1.6999999999999995,71.60000000000001,3.7684210526315796
72,70,38,2023-03-15,30-123,DAL,@,SAS,W (+9),0,11:45,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,6.6,+2,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,7.0,83.0,4.368421052631579,6.6,107.9,5.678947368421053
73,71,39,2023-03-17,30-125,DAL,@,LAL,W (+1),0,7:46,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,5.0,+8,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,5.0,42.0,2.210526315789474,4.999999999999999,45.4,2.389473684210526
74,72,40,2023-03-20,30-128,DAL,@,MEM,L (-4),0,15:15,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.4,+2,1.0,0.0,0.0,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,1.0,70.0,3.684210526315789,0.3999999999999994,77.89999999999999,4.1
75,73,41,2023-03-22,30-130,DAL,,GSW,L (-2),0,3:34,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,0.0,66.0,3.473684210526316,0.0,98.5,5.184210526315789
76,74,,2023-03-24,30-132,DAL,,CHO,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,77.0,4.052631578947368,0.0,84.1,4.4263157894736835
77,75,,2023-03-26,30-134,DAL,@,CHO,L (-6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,70.0,3.684210526315789,0.0,81.1,4.268421052631578
78,76,42,2023-03-27,30-135,DAL,@,IND,W (+23),0,6:57,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.3,-6,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,5.0,80.0,4.2105263157894735,5.299999999999999,95.0,5.0
79,77,,2023-03-29,30-137,DAL,@,PHI,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,65.0,3.421052631578948,0.0,85.2,4.484210526315789
80,78,,2023-04-01,30-140,DAL,@,MIA,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,,88.0,4.631578947368421,0.0,98.0,5.157894736842105
81,79,43,2023-04-02,30-141,DAL,@,ATL,L (-2),0,4:54,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2,+5,0.0,0.0,,33,20,43,33,30,21,26,34,12,21,41,34,27,38,2,1.0,67.0,66.0,76.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.303030303030303,0.5657894736842105,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.0,0.5151515151515151,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.430379746835443,0.675,0.5352112676056338,0.6666666666666666,7,5,2,8,15.0,,46.0,60.0,35.0,0.1521739130434782,0.0833333333333333,0.0571428571428571,0.5333333333333333,,19,0.0,60.0,3.1578947368421053,-1.2,72.9,3.836842105263158
