,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2015-16,23.0,PHI,NBA,PG,81.0,1606.0,14.5,0.511,0.192,0.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17.0,,0.6,1.4,1.9,0.058,,-1.5,0.3,-1.2,0.3
1,2016-17,24.0,PHI,NBA,PG,81.0,2133.0,13.7,0.504,0.107,0.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,0.084,,-2.0,1.0,-1.0,0.5
2,2017-18,25.0,PHI,NBA,PG,76.0,1706.0,12.5,0.545,0.147,0.093,2.4,11.5,7.1,24.5,2.6,0.6,20.4,13.8,,1.3,2.5,3.8,0.108,,-1.9,1.9,0.0,0.9
3,2018-19,26.0,PHI,NBA,PG,76.0,1470.0,13.4,0.555,0.1,0.088,2.1,10.2,6.3,24.7,2.5,0.9,17.3,15.0,,1.2,1.7,2.9,0.094,,-1.8,0.9,-0.9,0.4
4,2019-20,27.0,IND,NBA,PG,71.0,1326.0,16.5,0.54,0.041,0.102,3.2,12.4,7.8,37.6,2.0,0.7,18.9,17.5,,1.7,1.7,3.3,0.121,,0.1,0.4,0.5,0.8
5,2020-21,28.0,IND,NBA,PG,69.0,1796.0,16.9,0.583,0.098,0.098,3.3,12.1,7.7,34.3,3.4,1.0,20.9,15.3,,2.6,2.2,4.8,0.128,,-0.2,1.7,1.4,1.5
6,2021-22,29.0,IND,NBA,PG,27.0,652.0,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,,1.0,0.4,1.3,0.098,,-0.4,1.4,0.9,0.5
7,2022-23,30.0,IND,NBA,PG,75.0,1526.0,16.8,0.59,0.113,0.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,,1.9,1.2,3.1,0.098,,0.4,0.1,0.5,1.0
8,Career,,,NBA,,556.0,12215.0,14.8,0.546,0.118,0.113,2.7,12.1,7.5,33.2,2.7,0.7,20.1,15.9,,11.6,13.4,25.0,0.098,,-1.0,1.0,-0.1,6.0
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4 seasons,,PHI,NBA,,314.0,6915.0,13.5,0.527,0.137,0.114,2.3,11.8,7.1,31.5,2.8,0.6,20.8,15.0,,4.5,7.9,12.4,0.086,,-1.8,1.0,-0.8,2.1
11,4 seasons,,IND,NBA,,242.0,5300.0,16.6,0.567,0.096,0.111,3.3,12.6,8.0,35.5,2.6,0.9,19.2,17.1,,7.1,5.5,12.6,0.114,,0.0,0.9,0.9,3.8
