,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1977-78,22.0,KCK,NBA,SG,73.0,1878.0,17.1,0.53,,0.325,3.8,5.7,4.8,14.1,1.7,0.3,11.7,25.1,,3.3,0.9,4.2,0.108,,1.3,-1.0,0.3,1.1
1,1978-79,23.0,KCK,NBA,SG,82.0,2839.0,18.4,0.544,,0.28,6.6,7.0,6.8,14.4,2.0,0.3,10.9,24.9,,5.9,2.9,8.8,0.148,,2.4,-0.2,2.2,3.0
2,1979-80,24.0,KCK,NBA,SG,82.0,2885.0,18.5,0.538,0.023,0.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,,4.9,3.7,8.6,0.143,,2.0,0.1,2.1,3.0
3,1980-81,25.0,KCK,NBA,SG,71.0,2593.0,20.3,0.58,0.027,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,,6.2,2.0,8.2,0.152,,3.3,-0.8,2.4,2.9
4,1981-82,26.0,NJN,NBA,SG,37.0,1025.0,13.3,0.489,0.021,0.265,3.3,7.5,5.3,18.2,1.4,0.3,10.7,23.4,,0.5,1.1,1.6,0.074,,-0.5,-0.7,-1.2,0.2
5,1982-83,27.0,NJN,NBA,SG,62.0,1885.0,15.1,0.521,0.007,0.174,3.2,5.7,4.5,19.1,2.1,0.5,11.3,21.1,,2.6,2.6,5.2,0.132,,0.4,0.6,1.0,1.4
6,1983-84,28.0,NJN,NBA,SG,69.0,2168.0,16.8,0.53,0.017,0.278,3.8,5.1,4.5,19.1,1.8,0.5,11.7,26.7,,2.4,2.1,4.5,0.1,,1.3,-0.7,0.6,1.4
7,1984-85,29.0,NJN,NBA,SG,56.0,1842.0,18.1,0.534,0.022,0.268,3.5,5.5,4.5,19.3,2.2,0.2,9.8,26.3,,2.8,1.4,4.2,0.109,,1.7,-0.5,1.2,1.5
8,1985-86,30.0,NJN,NBA,SG,77.0,2395.0,13.4,0.529,0.021,0.199,4.1,5.4,4.7,16.3,1.6,0.4,13.5,22.1,,1.4,1.8,3.2,0.064,,-0.4,-0.7,-1.1,0.6
9,1986-87,31.0,NJN,NBA,SG,7.0,127.0,7.7,0.479,0.024,0.214,2.7,3.5,3.1,19.1,1.1,0.0,16.4,17.5,,0.0,0.0,0.0,-0.001,,-2.8,-0.3,-3.1,0.0
10,1987-88,32.0,NJN,NBA,SG,67.0,1882.0,10.4,0.47,0.034,0.125,4.3,6.0,5.1,18.7,1.4,0.4,14.2,20.3,,-0.9,0.8,-0.1,-0.003,,-2.0,-1.4,-3.4,-0.7
11,1988-89,33.0,BOS,NBA,SG,13.0,108.0,7.0,0.502,0.083,0.056,4.3,9.4,6.9,11.5,1.4,0.5,24.5,18.8,,-0.2,0.1,-0.1,-0.051,,-3.6,-1.7,-5.3,-0.1
12,Career,,,NBA,,696.0,21627.0,16.5,0.533,0.017,0.26,4.6,6.0,5.3,16.0,1.8,0.4,11.2,24.5,,28.8,19.4,48.2,0.107,,1.1,-0.5,0.6,14.3
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7 seasons,,NJN,NBA,,375.0,11324.0,14.5,0.517,0.02,0.221,3.8,5.7,4.7,18.4,1.8,0.4,11.9,23.3,,8.7,9.8,18.5,0.078,,0.1,-0.6,-0.5,4.4
15,4 seasons,,KCK,NBA,,308.0,10195.0,18.7,0.549,0.013,0.301,5.6,6.3,5.9,13.4,1.9,0.4,10.5,25.8,,20.3,9.5,29.8,0.14,,2.3,-0.4,1.9,10.0
16,1 season,,BOS,NBA,,13.0,108.0,7.0,0.502,0.083,0.056,4.3,9.4,6.9,11.5,1.4,0.5,24.5,18.8,,-0.2,0.1,-0.1,-0.051,,-3.6,-1.7,-5.3,-0.1
