,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,20.0,PHI,NBA,PG,50.0,988.0,16.7,0.474,0.126,0.365,9.6,12.7,11.1,15.3,2.4,1.1,12.4,25.2,,0.9,1.5,2.4,0.117,,1.3,0.2,1.5,0.9
1,1999-00,21.0,TOT,NBA,SG,82.0,2324.0,14.7,0.467,0.109,0.329,5.0,11.4,8.1,15.8,2.5,0.9,12.9,27.8,,-0.5,2.2,1.7,0.036,,-0.3,-0.6,-0.9,0.7
2,1999-00,21.0,PHI,NBA,SG,50.0,1018.0,13.9,0.479,0.111,0.308,5.6,11.8,8.6,13.0,2.7,0.9,15.4,26.7,,-0.5,1.6,1.1,0.05,,-0.9,0.7,-0.2,0.5
3,1999-00,21.0,GSW,NBA,SG,32.0,1306.0,15.4,0.459,0.108,0.343,4.6,11.1,7.6,18.0,2.3,0.9,11.2,28.7,,0.1,0.6,0.7,0.025,,0.2,-1.6,-1.4,0.2
4,2000-01,22.0,GSW,NBA,SG,50.0,1846.0,13.9,0.449,0.093,0.313,4.0,12.5,7.9,21.0,2.7,1.1,14.2,24.4,,-0.4,1.1,0.6,0.017,,-1.2,-0.2,-1.4,0.3
5,2001-02,23.0,GSW,NBA,SG,73.0,2049.0,15.4,0.484,0.115,0.32,4.2,8.7,6.4,26.1,2.8,0.8,15.6,22.5,,1.4,1.1,2.4,0.057,,0.4,-0.1,0.3,1.2
6,2002-03,24.0,WAS,NBA,PG,67.0,2137.0,15.5,0.521,0.107,0.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,,1.6,2.1,3.7,0.082,,0.0,0.2,0.2,1.2
7,2003-04,25.0,WAS,NBA,SG,61.0,2061.0,17.6,0.496,0.23,0.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,,2.1,1.6,3.8,0.088,,1.7,-0.7,0.9,1.5
8,2004-05,26.0,WAS,NBA,SG,61.0,2358.0,21.6,0.523,0.192,0.417,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,,4.6,3.1,7.7,0.157,,2.4,1.9,4.3,3.7
9,2005-06,27.0,CLE,NBA,SG,36.0,1281.0,14.0,0.504,0.162,0.412,2.4,12.6,7.4,17.5,2.2,1.3,15.2,23.6,,0.3,1.5,1.8,0.067,,-1.4,0.1,-1.3,0.2
10,2006-07,28.0,CLE,NBA,SG,70.0,2596.0,12.1,0.48,0.233,0.324,1.8,10.4,6.0,16.4,1.8,0.8,12.4,21.7,,0.1,3.8,3.9,0.073,,-1.5,0.7,-0.8,0.8
11,2007-08,29.0,TOT,NBA,"PG,SG",68.0,2020.0,11.9,0.468,0.242,0.235,2.1,11.1,6.5,15.1,2.6,0.7,11.6,22.2,,-0.5,2.3,1.8,0.042,,-2.3,0.0,-2.3,-0.1
12,2007-08,29.0,CLE,NBA,PG,40.0,1210.0,11.6,0.467,0.264,0.226,2.5,11.3,6.7,13.1,2.6,0.7,12.0,22.4,,-0.4,1.5,1.1,0.042,,-2.6,0.3,-2.3,-0.1
13,2007-08,29.0,CHI,NBA,SG,28.0,810.0,12.4,0.469,0.211,0.248,1.6,10.8,6.1,17.9,2.5,0.6,10.9,22.0,,-0.1,0.8,0.7,0.043,,-2.0,-0.4,-2.4,-0.1
14,2008-09,30.0,TOT,NBA,"SF,SG",55.0,1479.0,13.4,0.515,0.346,0.26,1.2,11.0,6.0,12.6,2.5,0.7,10.3,20.6,,0.8,1.3,2.1,0.07,,-0.9,0.4,-0.5,0.6
15,2008-09,30.0,CHI,NBA,SF,30.0,792.0,14.4,0.525,0.331,0.266,0.9,12.7,6.8,11.9,2.3,0.8,9.5,21.4,,0.6,0.8,1.4,0.088,,-0.2,0.5,0.3,0.5
16,2008-09,30.0,NYK,NBA,SG,25.0,687.0,12.3,0.504,0.365,0.253,1.5,9.1,5.2,13.3,2.6,0.5,11.2,19.7,,0.2,0.5,0.7,0.049,,-1.7,0.4,-1.3,0.1
17,2009-10,31.0,TOT,NBA,SG,45.0,1115.0,12.0,0.472,0.36,0.293,2.4,12.4,7.3,18.9,2.4,1.0,14.7,20.9,,-0.3,1.0,0.7,0.03,,-2.0,0.1,-1.9,0.0
18,2009-10,31.0,NYK,NBA,SG,31.0,820.0,12.3,0.473,0.348,0.283,2.2,13.3,7.6,20.1,2.5,1.0,15.1,20.4,,-0.2,0.6,0.4,0.023,,-1.9,0.1,-1.8,0.0
19,2009-10,31.0,CHA,NBA,SG,14.0,295.0,11.1,0.467,0.393,0.318,2.9,10.0,6.5,15.8,2.2,1.1,13.5,22.2,,-0.1,0.4,0.3,0.051,,-2.1,0.0,-2.1,0.0
20,2011-12,33.0,ORL,NBA,PG,9.0,114.0,-4.8,0.262,0.318,0.091,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,,-0.5,0.0,-0.5,-0.193,,-11.0,-0.9,-11.9,-0.3
21,Career,,,NBA,,727.0,22368.0,14.9,0.488,0.184,0.322,3.6,11.9,7.6,17.8,2.5,0.8,12.9,23.8,,9.5,22.8,32.3,0.069,,-0.3,0.2,-0.1,10.7
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
