,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2011-12,22.0,DEN,NBA,PF,46.0,1037.0,21.9,0.618,0.0,0.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,,3.2,1.3,4.6,0.212,,2.4,-0.2,2.2,1.1
1,2012-13,23.0,DEN,NBA,PF,80.0,2248.0,18.5,0.573,0.0,0.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,,4.5,3.4,7.8,0.167,,0.9,0.2,1.1,1.7
2,2013-14,24.0,DEN,NBA,PF,80.0,2178.0,19.8,0.573,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,,4.0,2.5,6.5,0.144,,1.2,-0.3,1.0,1.6
3,2014-15,25.0,DEN,NBA,PF,75.0,2086.0,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,,3.5,2.1,5.6,0.13,,0.6,-0.7,-0.1,1.0
4,2015-16,26.0,DEN,NBA,PF,67.0,1694.0,21.0,0.577,0.003,0.355,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,,4.0,1.5,5.5,0.156,,1.7,-1.4,0.3,1.0
5,2016-17,27.0,DEN,NBA,PF,61.0,1296.0,20.3,0.588,0.014,0.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,,3.3,1.2,4.5,0.168,,1.5,-1.2,0.3,0.7
6,2017-18,28.0,DEN,NBA,PF,32.0,461.0,17.4,0.552,0.007,0.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,,0.9,0.4,1.3,0.132,,-0.3,-1.7,-2.1,0.0
7,2018-19,29.0,TOT,NBA,C,37.0,728.0,21.6,0.622,0.094,0.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,,2.1,0.9,2.9,0.193,,1.3,-1.5,-0.2,0.3
8,2018-19,29.0,BRK,NBA,C,12.0,118.0,20.5,0.622,0.119,0.381,13.4,25.7,19.6,2.8,0.8,2.7,10.9,19.6,,0.2,0.2,0.4,0.168,,1.5,-1.1,0.4,0.1
9,2018-19,29.0,HOU,NBA,C,25.0,610.0,21.8,0.622,0.09,0.372,14.6,23.0,18.7,4.9,1.2,2.6,9.4,20.4,,1.8,0.7,2.5,0.198,,1.3,-1.6,-0.4,0.3
10,Career,,,NBA,,478.0,11728.0,19.7,0.577,0.011,0.397,13.8,22.9,18.3,6.5,1.5,2.6,11.7,19.7,,25.5,13.3,38.8,0.159,,1.2,-0.7,0.5,7.5
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7 seasons,,DEN,NBA,,441.0,11000.0,19.6,0.573,0.005,0.398,13.8,22.8,18.3,6.6,1.5,2.6,11.9,19.6,,23.4,12.5,35.9,0.157,,1.2,-0.6,0.6,7.2
13,1 season,,HOU,NBA,,25.0,610.0,21.8,0.622,0.09,0.372,14.6,23.0,18.7,4.9,1.2,2.6,9.4,20.4,,1.8,0.7,2.5,0.198,,1.3,-1.6,-0.4,0.3
14,1 season,,BRK,NBA,,12.0,118.0,20.5,0.622,0.119,0.381,13.4,25.7,19.6,2.8,0.8,2.7,10.9,19.6,,0.2,0.2,0.4,0.168,,1.5,-1.1,0.4,0.1
