,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1978-79,22.0,WSB,NBA,C,59.0,532.0,12.5,0.6,,0.534,10.0,17.9,14.0,10.9,0.8,1.3,26.7,14.3,,0.5,0.6,1.1,0.102,,-0.9,0.8,-0.1,0.3
1,1979-80,23.0,WSB,NBA,C,78.0,826.0,10.3,0.457,0.0,0.315,12.5,20.4,16.4,9.7,0.5,2.0,19.6,14.6,,-0.1,0.9,0.9,0.05,,-3.1,0.2,-3.0,-0.2
2,1980-81,24.0,SAS,NBA,C,82.0,1960.0,16.5,0.52,0.004,0.234,13.2,21.7,17.7,8.4,1.0,2.7,13.7,19.3,,2.6,2.5,5.1,0.125,,0.3,-0.7,-0.4,0.8
3,1981-82,25.0,SAS,NBA,C,82.0,2189.0,14.9,0.561,0.006,0.329,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,,2.6,2.5,5.2,0.113,,-0.1,0.2,0.1,1.1
4,1982-83,26.0,CHI,NBA,C,82.0,2496.0,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,,1.9,2.0,4.0,0.076,,-0.3,-0.7,-1.0,0.6
5,1983-84,27.0,CHI,NBA,C,82.0,2674.0,13.5,0.531,0.011,0.334,7.2,17.7,12.4,11.1,1.0,2.6,15.6,17.3,,1.6,3.1,4.7,0.084,,-0.6,0.7,0.1,1.4
6,1984-85,28.0,CHI,NBA,C,82.0,2062.0,11.8,0.534,0.002,0.352,7.5,16.0,11.9,9.2,0.7,1.8,15.9,15.8,,1.3,1.6,2.9,0.067,,-0.8,-0.4,-1.3,0.4
7,1985-86,29.0,CHI,NBA,C,67.0,1709.0,14.6,0.539,0.023,0.329,8.4,20.7,14.3,12.1,0.8,1.8,14.9,16.6,,2.0,0.9,2.9,0.08,,1.2,-0.6,0.6,1.1
8,1986-87,30.0,CHI,NBA,C,82.0,2287.0,12.8,0.505,0.008,0.208,9.7,17.3,13.4,12.6,0.8,2.3,14.4,14.6,,1.7,2.5,4.2,0.089,,-0.6,0.3,-0.4,0.9
9,1987-88,31.0,CHI,NBA,C,80.0,2328.0,13.6,0.514,0.013,0.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,,1.9,3.0,4.9,0.101,,-0.4,0.1,-0.3,1.0
10,1988-89,32.0,CHI,NBA,C,81.0,1483.0,10.8,0.497,0.018,0.218,7.4,16.8,12.3,9.5,1.0,1.8,16.2,16.6,,-0.1,1.5,1.4,0.046,,-2.2,-0.5,-2.7,-0.3
11,1989-90,33.0,ORL,NBA,C,6.0,79.0,3.2,0.368,0.0,0.069,9.1,15.2,12.0,3.5,1.2,0.0,21.1,18.7,,-0.2,0.0,-0.2,-0.139,,-6.9,-2.6,-9.5,-0.1
12,1990-91,34.0,SEA,NBA,C,28.0,147.0,12.5,0.493,0.0,0.579,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,,0.2,0.2,0.4,0.117,,-1.6,-0.2,-1.8,0.0
13,Career,,,NBA,,891.0,20772.0,13.6,0.526,0.008,0.295,9.3,18.7,14.0,9.8,0.9,2.3,15.6,16.8,,15.8,21.4,37.3,0.086,,-0.5,-0.1,-0.7,7.0
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7 seasons,,CHI,NBA,,556.0,15039.0,13.3,0.525,0.01,0.292,8.5,18.1,13.3,10.3,0.9,2.2,15.4,16.9,,10.3,14.6,24.9,0.079,,-0.5,-0.1,-0.6,5.1
16,2 seasons,,SAS,NBA,,164.0,4149.0,15.7,0.539,0.005,0.278,11.7,21.1,16.5,7.9,0.8,2.9,14.7,17.6,,5.2,5.1,10.3,0.119,,0.1,-0.2,-0.1,1.9
17,2 seasons,,WSB,NBA,,137.0,1358.0,11.2,0.511,0.0,0.392,11.5,19.4,15.5,10.1,0.6,1.7,22.4,14.5,,0.4,1.6,2.0,0.07,,-2.2,0.4,-1.8,0.1
18,1 season,,SEA,NBA,,28.0,147.0,12.5,0.493,0.0,0.579,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,,0.2,0.2,0.4,0.117,,-1.6,-0.2,-1.8,0.0
19,1 season,,ORL,NBA,,6.0,79.0,3.2,0.368,0.0,0.069,9.1,15.2,12.0,3.5,1.2,0.0,21.1,18.7,,-0.2,0.0,-0.2,-0.139,,-6.9,-2.6,-9.5,-0.1
