,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2006-07,24.0,TOT,NBA,PF,11.0,89.0,9.6,0.412,0.0,0.667,17.6,20.2,18.9,1.7,0.6,6.9,20.5,12.7,,-0.1,0.1,0.1,0.039,,-4.6,-0.3,-4.8,-0.1
1,2006-07,24.0,UTA,NBA,PF,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.004,,-4.1,-3.1,-7.3,0.0
2,2006-07,24.0,PHI,NBA,PF,10.0,87.0,9.8,0.412,0.0,0.667,18.0,20.6,19.3,1.7,0.6,7.1,20.5,13.0,,-0.1,0.1,0.1,0.04,,-4.6,-0.2,-4.8,-0.1
3,2007-08,25.0,PHI,NBA,PF,16.0,64.0,7.4,0.472,0.0,0.438,12.9,9.4,11.1,0.0,0.8,1.2,9.5,14.9,,0.0,0.0,0.1,0.043,,-6.3,-2.1,-8.5,-0.1
4,2008-09,26.0,PHO,NBA,PF,76.0,1044.0,13.3,0.53,0.004,0.48,14.9,15.3,15.1,3.7,1.5,4.6,15.6,15.1,,0.8,1.0,1.8,0.082,,-2.2,-0.3,-2.5,-0.1
5,2009-10,27.0,PHO,NBA,PF,79.0,1168.0,14.4,0.562,0.004,0.446,13.1,19.9,16.7,3.7,1.0,4.4,14.7,14.6,,1.5,1.3,2.9,0.118,,-1.5,0.4,-1.1,0.3
6,2010-11,28.0,GSW,NBA,PF,46.0,691.0,11.5,0.452,0.0,0.475,13.0,17.4,15.2,3.5,1.0,3.6,9.8,15.7,,0.2,0.5,0.6,0.044,,-3.1,-1.4,-4.5,-0.4
7,2011-12,29.0,IND,NBA,PF,60.0,753.0,11.5,0.438,0.0,0.396,14.1,19.0,16.6,3.0,1.9,4.6,15.6,17.3,,-0.3,1.3,1.0,0.062,,-4.0,0.1,-4.0,-0.4
8,2012-13,30.0,TOT,NBA,PF,39.0,372.0,9.3,0.392,0.0,0.444,14.7,18.7,16.7,4.5,2.3,2.6,16.4,14.2,,-0.3,0.4,0.1,0.019,,-4.2,0.0,-4.2,-0.2
9,2012-13,30.0,MIN,NBA,PF,20.0,161.0,6.3,0.342,0.0,0.526,15.9,17.6,16.7,2.8,2.2,2.9,19.0,16.1,,-0.4,0.2,-0.1,-0.038,,-6.9,-1.0,-7.9,-0.2
10,2012-13,30.0,CHI,NBA,PF,1.0,2.0,0.0,0.0,0.0,0.0,56.7,0.0,28.7,0.0,0.0,0.0,0.0,23.0,,0.0,0.0,0.0,-0.274,,-4.7,-18.2,-22.8,0.0
11,2012-13,30.0,NOH,NBA,PF,18.0,209.0,11.7,0.449,0.0,0.381,13.4,19.7,16.5,5.8,2.3,2.4,14.0,12.7,,0.1,0.2,0.3,0.065,,-2.1,1.0,-1.1,0.0
12,2013-14,31.0,TOT,NBA,PF,19.0,185.0,9.1,0.446,0.0,0.75,17.3,17.2,17.3,4.7,2.5,5.0,24.8,13.9,,-0.1,0.2,0.1,0.024,,-6.6,0.1,-6.5,-0.2
13,2013-14,31.0,NOP,NBA,PF,18.0,184.0,9.2,0.446,0.0,0.75,17.4,17.3,17.4,4.7,2.5,5.0,24.8,14.0,,-0.1,0.2,0.1,0.024,,-6.7,0.1,-6.5,-0.2
14,2013-14,31.0,CHI,NBA,PF,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.029,,-4.4,-3.9,-8.3,0.0
15,2014-15,32.0,TOT,NBA,PF,53.0,937.0,11.8,0.442,0.004,0.341,11.3,22.0,16.5,12.2,1.2,4.6,17.5,17.4,,-0.6,0.9,0.3,0.017,,-4.1,-0.2,-4.3,-0.5
16,2014-15,32.0,CLE,NBA,PF,12.0,79.0,3.8,0.387,0.0,0.417,7.4,21.5,14.5,8.7,0.7,0.0,26.0,11.0,,-0.1,0.1,0.0,-0.011,,-6.7,-1.5,-8.2,-0.1
17,2014-15,32.0,NYK,NBA,PF,41.0,858.0,12.5,0.444,0.004,0.337,11.6,22.0,16.7,12.6,1.3,5.0,17.0,18.0,,-0.5,0.8,0.4,0.02,,-3.8,-0.1,-3.9,-0.4
18,2015-16,33.0,NYK,NBA,PF,29.0,204.0,6.7,0.401,0.0,0.509,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,,-0.3,0.2,-0.1,-0.014,,-6.7,-0.2,-6.9,-0.3
19,Career,,,NBA,,428.0,5507.0,12.0,0.479,0.002,0.441,13.6,18.4,16.0,5.2,1.4,4.2,15.5,15.7,,0.9,6.1,6.9,0.06,,-3.3,-0.2,-3.5,-2.1
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2 seasons,,PHO,NBA,,155.0,2212.0,13.9,0.547,0.004,0.462,13.9,17.7,15.9,3.7,1.3,4.5,15.1,14.9,,2.3,2.3,4.7,0.101,,-1.8,0.1,-1.7,0.1
22,2 seasons,,NYK,NBA,,70.0,1062.0,11.4,0.436,0.003,0.368,11.8,20.4,16.0,11.8,1.3,4.6,17.3,18.0,,-0.8,1.1,0.3,0.013,,-4.4,-0.1,-4.5,-0.7
23,1 season,,IND,NBA,,60.0,753.0,11.5,0.438,0.0,0.396,14.1,19.0,16.6,3.0,1.9,4.6,15.6,17.3,,-0.3,1.3,1.0,0.062,,-4.0,0.1,-4.0,-0.4
24,1 season,,GSW,NBA,,46.0,691.0,11.5,0.452,0.0,0.475,13.0,17.4,15.2,3.5,1.0,3.6,9.8,15.7,,0.2,0.5,0.6,0.044,,-3.1,-1.4,-4.5,-0.4
25,2 seasons,,"NOH,NOP",NBA,,36.0,393.0,10.5,0.448,0.0,0.541,15.3,18.6,16.9,5.3,2.4,3.6,19.4,13.3,,-0.1,0.4,0.4,0.046,,-4.2,0.6,-3.6,-0.2
26,2 seasons,,PHI,NBA,,26.0,151.0,8.8,0.442,0.0,0.548,15.8,15.9,15.8,1.0,0.7,4.6,15.4,13.8,,0.0,0.2,0.1,0.041,,-5.3,-1.0,-6.3,-0.2
27,1 season,,MIN,NBA,,20.0,161.0,6.3,0.342,0.0,0.526,15.9,17.6,16.7,2.8,2.2,2.9,19.0,16.1,,-0.4,0.2,-0.1,-0.038,,-6.9,-1.0,-7.9,-0.2
28,1 season,,CLE,NBA,,12.0,79.0,3.8,0.387,0.0,0.417,7.4,21.5,14.5,8.7,0.7,0.0,26.0,11.0,,-0.1,0.1,0.0,-0.011,,-6.7,-1.5,-8.2,-0.1
29,2 seasons,,CHI,NBA,,2.0,3.0,0.0,0.0,0.0,0.0,37.8,0.0,19.1,0.0,0.0,0.0,0.0,15.3,,0.0,0.0,0.0,-0.173,,-4.6,-13.4,-18.0,0.0
30,1 season,,UTA,NBA,,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.004,,-4.1,-3.1,-7.3,0.0
