,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2001-02,22.0,TOT,NBA,PG,37.0,371.0,12.4,0.467,0.018,0.162,3.5,9.0,6.2,31.2,1.6,0.2,16.2,17.2,,0.2,0.1,0.4,0.047,,-1.8,-1.1,-2.9,-0.1
1,2001-02,22.0,TOR,NBA,PG,17.0,96.0,11.9,0.474,0.0,0.207,3.5,11.1,7.2,36.3,3.4,0.0,27.5,20.7,,-0.1,0.1,0.0,0.018,,-3.8,0.4,-3.4,0.0
2,2001-02,22.0,DEN,NBA,PG,20.0,275.0,12.6,0.464,0.024,0.146,3.6,8.3,5.8,29.5,1.0,0.3,11.2,16.0,,0.3,0.0,0.3,0.057,,-1.1,-1.6,-2.8,-0.1
3,2002-03,23.0,UTA,NBA,PG,44.0,287.0,14.1,0.51,0.064,0.202,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,,0.1,0.2,0.3,0.057,,-0.1,-1.0,-1.0,0.1
4,2003-04,24.0,UTA,NBA,PG,71.0,2008.0,16.8,0.517,0.152,0.293,2.5,9.0,5.7,34.6,1.7,0.2,15.2,23.7,,3.5,1.2,4.7,0.112,,2.0,-1.1,0.9,1.5
5,2004-05,25.0,TOT,NBA,PG,70.0,1448.0,11.3,0.466,0.07,0.347,2.1,6.5,4.3,32.3,1.7,0.2,17.8,19.3,,0.3,1.0,1.3,0.043,,-2.1,-0.8,-2.9,-0.3
6,2004-05,25.0,UTA,NBA,PG,30.0,742.0,11.8,0.474,0.078,0.272,1.8,6.0,3.8,34.7,1.5,0.3,17.5,19.5,,0.3,0.1,0.4,0.027,,-0.6,-1.9,-2.6,-0.1
7,2004-05,25.0,DET,NBA,PG,40.0,706.0,10.7,0.458,0.061,0.437,2.5,7.1,4.8,29.7,1.9,0.1,18.1,19.1,,0.0,0.9,0.9,0.06,,-3.7,0.3,-3.4,-0.2
8,2005-06,26.0,TOT,NBA,"PG,SG",77.0,1194.0,15.6,0.512,0.053,0.362,3.3,9.8,6.6,31.6,1.7,0.2,15.9,20.7,,1.6,1.1,2.7,0.107,,-0.1,-0.4,-0.5,0.5
9,2005-06,26.0,DET,NBA,PG,50.0,600.0,12.5,0.433,0.038,0.369,4.7,9.2,6.9,39.3,1.8,0.4,19.8,18.0,,0.3,0.7,1.0,0.079,,-2.1,-0.1,-2.2,0.0
10,2005-06,26.0,ORL,NBA,SG,27.0,594.0,18.8,0.569,0.063,0.357,1.9,10.3,6.2,23.8,1.7,0.1,12.9,23.4,,1.3,0.4,1.7,0.135,,1.9,-0.6,1.3,0.5
11,2006-07,27.0,ORL,NBA,PG,72.0,1304.0,14.4,0.501,0.107,0.347,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,,1.2,1.3,2.5,0.094,,-0.4,-0.4,-0.8,0.4
