,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1988-89,24.0,CHI,NBA,PF,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.002,,-3.7,-2.9,-6.7,0.0
1,1990-91,26.0,HOU,NBA,SF,82.0,1421.0,9.6,0.53,0.258,0.381,8.1,10.4,9.2,8.8,2.0,0.7,17.9,14.4,,0.9,1.9,2.8,0.096,,-2.9,1.3,-1.6,0.1
2,1992-93,28.0,SAS,NBA,PF,64.0,598.0,8.7,0.549,0.179,0.47,7.6,10.8,9.3,7.6,1.1,1.2,17.0,12.5,,0.5,0.5,1.0,0.082,,-2.9,0.1,-2.8,-0.1
3,1993-94,29.0,DET,NBA,PF,78.0,1182.0,11.1,0.546,0.189,0.317,9.6,12.8,11.2,6.1,1.7,1.0,10.6,12.2,,1.7,0.6,2.3,0.095,,-2.2,-0.2,-2.4,-0.1
4,1994-95,30.0,GSW,NBA,PF,78.0,1336.0,10.3,0.567,0.279,0.359,6.8,13.2,10.0,7.0,1.0,0.7,12.3,13.6,,1.7,0.5,2.2,0.078,,-2.6,-0.7,-3.3,-0.4
5,1995-96,31.0,TOT,NBA,PF,62.0,772.0,9.2,0.531,0.356,0.287,6.6,15.4,10.6,6.4,1.2,0.9,10.9,12.0,,0.8,0.5,1.3,0.081,,-4.3,-0.2,-4.5,-0.5
6,1995-96,31.0,GSW,NBA,PF,21.0,96.0,8.7,0.628,0.214,0.571,8.3,10.9,9.6,7.4,1.1,0.8,14.6,9.3,,0.2,0.0,0.2,0.111,,-3.5,-0.2,-3.7,0.0
7,1995-96,31.0,PHO,NBA,PF,4.0,34.0,-0.6,0.291,0.0,0.333,6.9,10.0,8.5,7.7,1.5,0.0,22.5,11.6,,-0.1,0.0,0.0,-0.068,,-9.5,-1.0,-10.5,-0.1
8,1995-96,31.0,DAL,NBA,PF,37.0,642.0,9.8,0.53,0.383,0.26,6.3,16.3,10.9,6.2,1.3,1.0,10.0,12.4,,0.7,0.4,1.1,0.084,,-4.1,-0.2,-4.3,-0.4
9,1996-97,32.0,MIL,NBA,PF,46.0,240.0,10.2,0.621,0.395,0.474,2.6,11.2,6.9,8.1,1.6,1.9,11.6,10.0,,0.4,0.2,0.5,0.11,,-1.4,1.6,0.1,0.1
10,Career,,,NBA,,412.0,5551.0,10.0,0.547,0.26,0.36,7.6,12.3,9.9,7.3,1.5,0.9,13.9,13.0,,6.0,4.3,10.2,0.089,,-2.8,0.2,-2.6,-0.9
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2 seasons,,GSW,NBA,,99.0,1432.0,10.2,0.57,0.276,0.368,6.9,13.0,10.0,7.0,1.0,0.7,12.4,13.3,,1.8,0.6,2.4,0.081,,-2.7,-0.6,-3.3,-0.5
13,1 season,,HOU,NBA,,82.0,1421.0,9.6,0.53,0.258,0.381,8.1,10.4,9.2,8.8,2.0,0.7,17.9,14.4,,0.9,1.9,2.8,0.096,,-2.9,1.3,-1.6,0.1
14,1 season,,DET,NBA,,78.0,1182.0,11.1,0.546,0.189,0.317,9.6,12.8,11.2,6.1,1.7,1.0,10.6,12.2,,1.7,0.6,2.3,0.095,,-2.2,-0.2,-2.4,-0.1
15,1 season,,SAS,NBA,,64.0,598.0,8.7,0.549,0.179,0.47,7.6,10.8,9.3,7.6,1.1,1.2,17.0,12.5,,0.5,0.5,1.0,0.082,,-2.9,0.1,-2.8,-0.1
16,1 season,,MIL,NBA,,46.0,240.0,10.2,0.621,0.395,0.474,2.6,11.2,6.9,8.1,1.6,1.9,11.6,10.0,,0.4,0.2,0.5,0.11,,-1.4,1.6,0.1,0.1
17,1 season,,DAL,NBA,,37.0,642.0,9.8,0.53,0.383,0.26,6.3,16.3,10.9,6.2,1.3,1.0,10.0,12.4,,0.7,0.4,1.1,0.084,,-4.1,-0.2,-4.3,-0.4
18,1 season,,PHO,NBA,,4.0,34.0,-0.6,0.291,0.0,0.333,6.9,10.0,8.5,7.7,1.5,0.0,22.5,11.6,,-0.1,0.0,0.0,-0.068,,-9.5,-1.0,-10.5,-0.1
19,1 season,,CHI,NBA,,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.002,,-3.7,-2.9,-6.7,0.0
