,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1991-92,22.0,BOS,NBA,SF,81.0,1535.0,12.2,0.531,0.133,0.35,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,,0.4,1.9,2.3,0.073,,-2.6,1.0,-1.6,0.2
1,1992-93,23.0,BOS,NBA,SF,71.0,1082.0,14.7,0.534,0.061,0.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,,0.7,1.3,2.1,0.092,,-0.9,1.3,0.4,0.7
2,1993-94,24.0,BOS,NBA,SF,82.0,2096.0,14.4,0.535,0.137,0.316,5.6,13.5,9.6,15.3,1.9,1.6,16.0,20.4,,1.5,1.7,3.2,0.073,,-0.4,0.2,-0.2,0.9
3,1994-95,25.0,BOS,NBA,SF,53.0,1039.0,16.8,0.573,0.214,0.35,6.7,10.6,8.6,20.9,2.6,1.3,16.1,20.1,,1.8,0.9,2.8,0.128,,1.1,0.8,1.9,1.0
4,1995-96,26.0,BOS,NBA,SF,81.0,2588.0,16.1,0.547,0.293,0.274,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,,3.0,2.2,5.1,0.095,,1.2,0.2,1.3,2.2
5,1996-97,27.0,BOS,NBA,SF,76.0,2650.0,16.5,0.551,0.293,0.277,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,,3.3,1.9,5.2,0.094,,1.0,0.7,1.7,2.5
6,1997-98,28.0,LAL,NBA,SF,82.0,2709.0,12.5,0.564,0.344,0.298,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,,2.5,2.8,5.3,0.093,,-0.8,0.3,-0.5,1.1
7,1998-99,29.0,LAL,NBA,SF,44.0,944.0,13.6,0.534,0.288,0.27,3.3,7.6,5.5,15.5,1.6,0.8,13.2,20.3,,1.4,0.4,1.8,0.091,,-0.3,-1.0,-1.2,0.2
8,1999-00,30.0,LAL,NBA,SF,82.0,1473.0,11.7,0.502,0.363,0.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,,0.9,2.3,3.2,0.104,,-1.6,0.9,-0.6,0.5
9,2000-01,31.0,LAL,NBA,SF,82.0,2291.0,13.8,0.562,0.464,0.189,4.0,11.9,8.0,17.4,1.6,0.9,16.3,16.3,,3.7,1.4,5.1,0.107,,0.8,-0.3,0.5,1.4
10,2001-02,32.0,LAL,NBA,SF,82.0,2289.0,11.3,0.502,0.344,0.14,4.4,14.3,9.4,18.1,1.5,0.7,17.0,15.2,,1.5,2.8,4.3,0.091,,-1.4,0.6,-0.7,0.7
11,2002-03,33.0,LAL,NBA,SF,76.0,2181.0,11.9,0.523,0.451,0.111,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,,2.0,1.6,3.6,0.079,,-0.6,-0.3,-1.0,0.6
12,2003-04,34.0,LAL,NBA,SF,38.0,846.0,8.0,0.459,0.328,0.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,,0.0,0.8,0.8,0.043,,-3.4,0.5,-2.9,-0.2
13,Career,,,NBA,,930.0,23723.0,13.6,0.538,0.294,0.247,4.7,12.0,8.3,17.1,2.1,1.0,16.2,18.4,,22.8,21.9,44.7,0.09,,-0.4,0.4,0.0,11.7
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7 seasons,,LAL,NBA,,486.0,12733.0,12.1,0.53,0.38,0.192,3.8,11.8,7.8,16.7,1.7,0.8,16.5,16.6,,12.0,12.0,24.0,0.091,,-0.8,0.1,-0.7,4.3
16,6 seasons,,BOS,NBA,,444.0,10990.0,15.3,0.544,0.212,0.299,5.7,12.3,8.9,17.5,2.5,1.2,16.0,20.4,,10.8,9.9,20.7,0.09,,0.1,0.6,0.7,7.4
