,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1981-82,22.0,LAL,NBA,SF,39.0,352.0,11.7,0.489,0.023,0.308,10.9,4.5,7.6,6.0,2.4,0.5,14.8,25.9,,-0.1,0.3,0.2,0.029,,-3.4,-1.7,-5.1,-0.3
1,1982-83,23.0,LAL,NBA,SF,39.0,381.0,9.4,0.451,0.043,0.141,10.0,5.6,7.7,8.3,1.3,0.7,13.5,20.7,,0.0,0.2,0.2,0.023,,-2.9,-2.3,-5.1,-0.3
2,1983-84,24.0,LAL,NBA,SF,77.0,1425.0,14.7,0.597,0.021,0.193,10.0,5.6,7.7,7.8,1.6,0.2,14.9,21.0,,1.8,1.0,2.8,0.095,,0.0,-1.4,-1.4,0.2
3,1984-85,25.0,LAL,NBA,SF,76.0,1170.0,17.3,0.567,0.1,0.261,10.4,6.0,8.0,8.4,1.6,0.3,10.6,26.4,,2.1,0.9,3.0,0.122,,0.7,-2.3,-1.6,0.1
4,1985-86,26.0,LAL,NBA,SF,71.0,1213.0,12.4,0.513,0.21,0.118,5.0,8.0,6.6,9.0,2.0,0.3,10.9,21.3,,0.7,1.2,1.9,0.075,,-1.4,-0.5,-1.9,0.0
5,1986-87,27.0,ATL,NBA,SF,76.0,1420.0,15.2,0.534,0.338,0.202,5.4,6.7,6.1,16.1,2.1,0.1,12.4,24.4,,1.7,1.5,3.2,0.108,,1.5,0.1,1.6,1.3
6,1987-88,28.0,TOT,NBA,"SF,SG",48.0,1003.0,14.9,0.5,0.302,0.192,5.9,8.0,7.0,10.8,2.5,0.3,10.2,25.8,,0.5,0.6,1.1,0.052,,0.3,-1.0,-0.7,0.3
7,1987-88,28.0,ATL,NBA,SG,11.0,117.0,12.7,0.467,0.365,0.115,3.8,11.5,7.6,16.3,2.1,0.0,11.4,22.2,,0.0,0.1,0.1,0.038,,-1.4,-0.6,-2.0,0.0
8,1987-88,28.0,SAC,NBA,SF,37.0,886.0,15.2,0.504,0.295,0.201,6.2,7.5,6.9,10.1,2.5,0.4,10.0,26.3,,0.5,0.5,1.0,0.054,,0.6,-1.1,-0.5,0.3
9,1988-89,29.0,NJN,NBA,SG,80.0,2027.0,13.2,0.529,0.278,0.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,,1.2,1.1,2.3,0.055,,-0.5,-0.8,-1.3,0.4
10,1989-90,30.0,PHO,NBA,SF,14.0,280.0,9.8,0.53,0.264,0.241,4.6,9.2,7.1,7.7,1.4,0.2,12.7,16.3,,0.1,0.3,0.4,0.064,,-1.3,-1.1,-2.4,0.0
11,Career,,,NBA,,520.0,9271.0,14.0,0.535,0.202,0.191,6.8,6.7,6.7,9.9,1.9,0.3,11.9,23.1,,8.0,7.1,15.1,0.078,,-0.2,-1.0,-1.3,1.7
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5 seasons,,LAL,NBA,,302.0,4541.0,14.1,0.546,0.095,0.199,8.9,6.3,7.5,8.2,1.7,0.3,12.5,22.8,,4.5,3.6,8.1,0.085,,-0.7,-1.5,-2.2,-0.2
14,2 seasons,,ATL,NBA,,87.0,1537.0,15.0,0.53,0.34,0.196,5.3,7.0,6.2,16.1,2.1,0.1,12.3,24.2,,1.6,1.7,3.3,0.103,,1.3,0.0,1.3,1.3
15,1 season,,NJN,NBA,,80.0,2027.0,13.2,0.529,0.278,0.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,,1.2,1.1,2.3,0.055,,-0.5,-0.8,-1.3,0.4
16,1 season,,SAC,NBA,,37.0,886.0,15.2,0.504,0.295,0.201,6.2,7.5,6.9,10.1,2.5,0.4,10.0,26.3,,0.5,0.5,1.0,0.054,,0.6,-1.1,-0.5,0.3
17,1 season,,PHO,NBA,,14.0,280.0,9.8,0.53,0.264,0.241,4.6,9.2,7.1,7.7,1.4,0.2,12.7,16.3,,0.1,0.3,0.4,0.064,,-1.3,-1.1,-2.4,0.0
