,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1978-79,22.0,PHI,NBA,PG,82.0,2409.0,12.6,0.541,,0.245,2.8,7.9,5.5,22.8,3.2,0.3,23.3,13.4,,1.3,3.6,4.9,0.097,,-1.4,2.1,0.7,1.6
1,1979-80,23.0,PHI,NBA,PG,79.0,2623.0,15.9,0.589,0.014,0.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,,3.8,4.1,7.9,0.145,,0.5,2.0,2.4,2.9
2,1980-81,24.0,PHI,NBA,PG,81.0,2415.0,16.4,0.579,0.014,0.306,3.3,7.5,5.5,29.5,3.7,0.9,20.9,13.9,,4.0,4.5,8.5,0.169,,0.9,3.1,4.0,3.7
3,1981-82,25.0,PHI,NBA,PG,79.0,2498.0,18.3,0.57,0.033,0.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,,4.6,4.0,8.6,0.166,,1.8,2.4,4.2,3.9
4,1982-83,26.0,PHI,NBA,PG,79.0,2465.0,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,,5.6,3.8,9.4,0.183,,2.4,2.3,4.7,4.2
5,1983-84,27.0,PHI,NBA,PG,75.0,2494.0,16.4,0.591,0.028,0.33,2.1,7.1,4.7,27.7,3.3,0.5,18.5,16.3,,3.9,3.4,7.3,0.141,,0.7,1.6,2.3,2.7
6,1984-85,28.0,PHI,NBA,PG,78.0,2616.0,17.6,0.619,0.035,0.269,2.4,7.0,4.7,26.8,3.1,0.5,15.8,15.1,,6.2,2.8,9.0,0.165,,2.2,1.5,3.7,3.8
7,1985-86,29.0,PHI,NBA,PG,82.0,3270.0,17.9,0.597,0.019,0.367,1.9,6.1,4.0,32.3,3.0,0.5,18.3,16.0,,7.2,3.4,10.6,0.155,,2.6,1.0,3.6,4.6
8,1986-87,30.0,PHI,NBA,PG,68.0,2624.0,18.3,0.579,0.022,0.371,2.1,7.2,4.7,30.1,3.4,0.3,15.9,17.4,,5.2,2.7,7.9,0.145,,2.1,1.0,3.2,3.4
9,1987-88,31.0,PHI,NBA,PG,79.0,2871.0,18.0,0.551,0.025,0.318,2.4,7.9,5.1,33.6,2.9,0.5,14.0,16.9,,6.1,2.2,8.3,0.138,,2.6,0.8,3.4,3.9
10,1988-89,32.0,PHI,NBA,PG,71.0,2298.0,16.5,0.527,0.019,0.28,1.9,7.1,4.5,32.6,2.2,0.4,12.9,16.2,,4.3,1.0,5.3,0.11,,2.1,-0.3,1.8,2.2
11,1989-90,33.0,TOT,NBA,PG,81.0,2519.0,14.9,0.565,0.026,0.332,2.3,8.2,5.3,24.3,2.4,0.2,14.8,13.5,,4.2,2.9,7.1,0.135,,0.7,1.2,1.9,2.5
12,1989-90,33.0,SAS,NBA,PG,50.0,1766.0,13.9,0.534,0.02,0.304,2.6,7.9,5.3,23.2,2.3,0.2,14.3,14.0,,2.3,2.1,4.4,0.119,,0.3,1.0,1.3,1.5
13,1989-90,33.0,NYK,NBA,PG,31.0,753.0,17.1,0.65,0.044,0.409,1.7,8.9,5.4,27.0,2.7,0.4,16.1,12.4,,1.9,0.8,2.7,0.172,,1.8,1.5,3.2,1.0
14,1990-91,34.0,NYK,NBA,PG,76.0,2147.0,14.2,0.548,0.041,0.267,1.2,7.9,4.6,28.3,3.0,0.3,16.7,13.2,,2.8,2.4,5.2,0.117,,-0.4,1.7,1.3,1.7
15,1991-92,35.0,ATL,NBA,PG,56.0,1086.0,12.6,0.483,0.024,0.173,2.8,6.6,4.6,22.1,3.7,0.0,11.8,11.6,,1.0,1.1,2.1,0.094,,-2.0,2.6,0.5,0.7
16,1992-93,36.0,NJN,NBA,PG,35.0,510.0,13.9,0.601,0.022,0.29,1.1,8.0,4.5,28.9,3.2,0.2,23.9,11.3,,0.6,0.7,1.3,0.127,,-1.2,2.2,1.0,0.4
17,Career,,,NBA,,1101.0,34845.0,16.5,0.572,0.022,0.313,2.3,7.4,4.9,29.2,3.2,0.5,17.5,15.2,,60.9,42.6,103.5,0.143,,1.2,1.6,2.8,42.1
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,11 seasons,,PHI,NBA,,853.0,28583.0,17.0,0.576,0.02,0.32,2.4,7.3,4.9,29.9,3.2,0.5,17.9,15.7,,52.2,35.5,87.7,0.147,,1.5,1.6,3.1,36.8
20,2 seasons,,NYK,NBA,,107.0,2900.0,14.9,0.575,0.042,0.302,1.3,8.2,4.8,27.9,2.9,0.3,16.5,13.0,,4.8,3.2,7.9,0.131,,0.1,1.6,1.8,2.7
21,1 season,,ATL,NBA,,56.0,1086.0,12.6,0.483,0.024,0.173,2.8,6.6,4.6,22.1,3.7,0.0,11.8,11.6,,1.0,1.1,2.1,0.094,,-2.0,2.6,0.5,0.7
22,1 season,,SAS,NBA,,50.0,1766.0,13.9,0.534,0.02,0.304,2.6,7.9,5.3,23.2,2.3,0.2,14.3,14.0,,2.3,2.1,4.4,0.119,,0.3,1.0,1.3,1.5
23,1 season,,NJN,NBA,,35.0,510.0,13.9,0.601,0.022,0.29,1.1,8.0,4.5,28.9,3.2,0.2,23.9,11.3,,0.6,0.7,1.3,0.127,,-1.2,2.2,1.0,0.4
