,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1977-78,29.0,ATL,NBA,PG,77.0,1935.0,14.8,0.496,,0.394,1.3,5.6,3.4,22.5,2.6,0.2,14.5,21.4,,1.9,1.8,3.7,0.092,,0.0,-0.2,-0.1,0.9
1,1978-79,30.0,ATL,NBA,PG,54.0,879.0,9.1,0.436,,0.298,2.2,5.3,3.7,20.7,2.2,0.2,19.5,18.2,,-0.5,0.7,0.1,0.008,,-2.4,-0.8,-3.2,-0.3
2,1979-80,31.0,ATL,NBA,PG,81.0,1794.0,11.5,0.5,0.029,0.367,1.6,5.4,3.5,20.0,2.0,0.1,16.2,18.2,,1.0,1.8,2.8,0.075,,-1.4,0.0,-1.4,0.3
3,1980-81,32.0,ATL,NBA,PG,66.0,1708.0,13.0,0.54,0.043,0.441,1.7,5.0,3.4,23.8,1.7,0.1,18.8,17.3,,1.8,0.7,2.5,0.07,,0.1,-1.2,-1.2,0.4
4,1981-82,33.0,TOT,NBA,PG,55.0,1392.0,13.3,0.524,0.058,0.319,1.1,5.9,3.4,19.2,1.5,0.3,12.6,19.5,,1.6,0.4,2.1,0.072,,-0.2,-1.1,-1.3,0.2
5,1981-82,33.0,ATL,NBA,PG,27.0,552.0,13.6,0.485,0.038,0.348,1.2,6.6,3.9,20.7,2.1,0.2,11.0,21.4,,0.4,0.6,1.0,0.089,,-0.8,0.3,-0.5,0.2
6,1981-82,33.0,SDC,NBA,PG,28.0,840.0,13.1,0.552,0.073,0.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,,1.2,-0.2,1.1,0.061,,0.2,-2.1,-1.8,0.0
7,1982-83,34.0,MIL,NBA,PG,66.0,922.0,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0.0,9.7,20.3,,1.3,0.9,2.2,0.113,,0.3,-0.5,-0.2,0.4
8,1983-84,35.0,TOT,NBA,PG,15.0,215.0,10.8,0.449,0.115,0.308,2.7,7.9,5.3,23.8,1.9,0.0,14.5,13.7,,0.1,0.2,0.3,0.068,,-2.2,0.2,-2.1,0.1
9,1983-84,35.0,MIL,NBA,PG,6.0,107.0,10.6,0.431,0.2,0.367,2.2,7.2,4.8,20.9,2.3,0.0,10.3,15.3,,0.0,0.1,0.2,0.077,,-2.4,0.5,-2.0,0.0
10,1983-84,35.0,ATL,NBA,PG,9.0,108.0,11.0,0.475,0.0,0.227,3.1,8.6,5.8,26.6,1.4,0.0,19.9,12.1,,0.0,0.1,0.1,0.058,,-2.0,-0.1,-2.1,0.0
11,1984-85,36.0,ATL,NBA,PG,4.0,115.0,6.9,0.458,0.118,0.353,1.9,11.3,6.7,23.7,1.3,0.0,35.9,11.0,,-0.1,0.1,0.0,-0.012,,-3.3,1.0,-2.3,0.0
12,Career,,,NBA,,418.0,8960.0,12.8,0.503,0.035,0.35,1.6,5.8,3.7,21.3,2.0,0.1,15.4,19.0,,7.1,6.6,13.7,0.073,,-0.6,-0.6,-1.2,2.0
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7 seasons,,ATL,NBA,,318.0,7091.0,12.5,0.498,0.02,0.379,1.6,5.6,3.6,21.9,2.1,0.1,16.4,18.9,,4.6,5.7,10.3,0.07,,-0.8,-0.4,-1.2,1.5
15,2 seasons,,MIL,NBA,,72.0,1029.0,14.1,0.499,0.091,0.215,1.8,7.4,4.7,19.9,1.5,0.0,9.8,19.8,,1.3,1.1,2.4,0.11,,0.0,-0.4,-0.4,0.4
16,1 season,,SDC,NBA,,28.0,840.0,13.1,0.552,0.073,0.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,,1.2,-0.2,1.1,0.061,,0.2,-2.1,-1.8,0.0
