,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2005-06,21.0,NYK,NBA,PG,72.0,1544.0,12.6,0.512,0.258,0.358,4.4,8.8,6.6,17.0,2.0,0.1,14.8,22.5,,1.0,0.5,1.5,0.046,,-1.0,-1.1,-2.1,-0.1
1,2006-07,22.0,NYK,NBA,PG,64.0,1356.0,15.2,0.552,0.407,0.266,4.9,8.4,6.7,11.9,2.0,0.4,11.0,22.0,,2.4,0.8,3.2,0.114,,1.2,-0.2,1.1,1.0
2,2007-08,23.0,NYK,NBA,PG,72.0,1883.0,15.3,0.526,0.373,0.251,3.0,10.7,6.7,19.7,1.7,0.0,10.6,23.1,,2.5,0.7,3.2,0.082,,0.8,-0.8,0.0,1.0
3,2008-09,24.0,NYK,NBA,PG,74.0,2209.0,18.9,0.549,0.375,0.288,4.7,9.8,7.2,22.9,2.1,0.2,10.7,25.6,,4.4,1.5,5.9,0.128,,2.5,-0.1,2.4,2.4
4,2009-10,25.0,TOT,NBA,PG,56.0,1115.0,16.3,0.543,0.452,0.136,2.9,8.6,5.8,24.9,2.3,0.3,12.3,24.4,,1.4,0.8,2.2,0.095,,1.2,-0.6,0.7,0.7
5,2009-10,25.0,NYK,NBA,PG,30.0,733.0,17.6,0.552,0.405,0.161,3.5,7.7,5.6,26.4,1.9,0.5,12.8,25.4,,1.1,0.3,1.4,0.091,,2.1,-1.2,0.9,0.5
6,2009-10,25.0,BOS,NBA,PG,26.0,382.0,13.9,0.522,0.554,0.083,1.7,10.3,6.1,22.1,3.0,0.0,10.9,22.4,,0.2,0.6,0.8,0.103,,-0.5,0.6,0.2,0.2
7,2010-11,26.0,TOT,NBA,PG,59.0,1013.0,10.0,0.507,0.532,0.117,1.9,8.6,5.5,17.8,1.5,0.3,14.7,21.9,,-0.4,1.5,1.1,0.051,,-2.5,-0.1,-2.6,-0.2
8,2010-11,26.0,BOS,NBA,PG,55.0,983.0,10.2,0.512,0.532,0.111,2.0,8.7,5.6,17.4,1.6,0.3,14.8,21.7,,-0.3,1.5,1.1,0.054,,-2.3,0.0,-2.3,-0.1
9,2010-11,26.0,OKC,NBA,PG,4.0,30.0,3.3,0.388,0.533,0.267,0.0,3.8,2.0,31.6,0.0,0.0,10.7,28.4,,0.0,0.0,0.0,-0.063,,-7.8,-5.1,-12.9,-0.1
10,2011-12,27.0,GSW,NBA,PG,51.0,1192.0,18.0,0.534,0.374,0.233,1.4,8.1,4.8,31.8,2.6,0.1,12.3,23.6,,2.4,0.4,2.8,0.111,,1.5,-1.1,0.4,0.7
11,2012-13,28.0,CHI,NBA,PG,82.0,2086.0,17.4,0.54,0.378,0.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,,3.5,2.4,5.9,0.136,,2.5,0.3,2.8,2.5
12,2013-14,29.0,DEN,NBA,PG,44.0,866.0,15.6,0.544,0.402,0.222,2.6,7.5,5.0,21.3,2.0,0.3,12.1,23.5,,1.3,0.5,1.8,0.101,,0.8,-0.3,0.6,0.6
13,2014-15,30.0,TOT,NBA,PG,42.0,591.0,10.6,0.432,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,,0.0,0.2,0.3,0.021,,-1.8,-1.2,-3.0,-0.1
14,2014-15,30.0,DEN,NBA,PG,33.0,465.0,10.6,0.433,0.451,0.196,3.1,6.0,4.5,26.4,1.5,0.5,9.0,22.6,,0.1,0.1,0.2,0.024,,-1.7,-1.4,-3.1,-0.1
15,2014-15,30.0,LAC,NBA,PG,9.0,126.0,10.4,0.429,0.392,0.118,2.7,7.0,4.9,23.2,2.4,0.0,13.0,22.1,,-0.1,0.1,0.0,0.012,,-1.9,-0.8,-2.7,0.0
16,2015-16,31.0,NOP,NBA,PG,2.0,23.0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,21.8,2.2,0.0,0.0,1.9,,0.0,0.0,0.0,0.038,,-6.6,2.0,-4.6,0.0
