,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1980-81,22.0,LAL,NBA,SF,54.0,672.0,10.7,0.521,0.04,0.385,5.8,4.7,5.2,9.9,1.6,0.1,14.8,20.2,,0.5,0.5,0.9,0.067,,-2.8,-1.3,-4.1,-0.4
1,1981-82,23.0,IND,NBA,SG,75.0,1035.0,11.1,0.511,0.062,0.174,3.1,5.3,4.1,8.8,1.6,0.6,11.1,19.6,,0.3,0.9,1.3,0.059,,-2.3,-0.3,-2.6,-0.2
2,1982-83,24.0,IND,NBA,SG,81.0,1716.0,14.9,0.549,0.072,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,,2.6,0.5,3.0,0.085,,-0.1,-0.9,-1.0,0.4
3,1983-84,25.0,IND,NBA,SG,73.0,2045.0,13.5,0.52,0.053,0.206,3.8,4.5,4.1,15.0,2.9,0.4,13.0,21.8,,0.4,2.2,2.6,0.061,,-1.5,0.3,-1.2,0.4
4,1984-85,26.0,NYK,NBA,SG,69.0,1279.0,11.5,0.512,0.09,0.282,3.2,5.5,4.3,18.7,2.2,0.2,16.9,20.8,,0.1,0.8,0.9,0.032,,-1.6,-0.6,-2.2,-0.1
5,1985-86,27.0,TOT,NBA,SG,9.0,67.0,-1.3,0.369,0.042,0.292,3.2,3.4,3.4,8.0,0.7,0.0,20.5,20.8,,-0.2,0.0,-0.2,-0.125,,-9.7,-3.5,-13.2,-0.2
6,1985-86,27.0,NYK,NBA,SG,5.0,31.0,-5.4,0.296,0.125,0.125,7.0,3.8,5.5,12.8,1.6,0.0,41.6,19.5,,-0.2,0.0,-0.2,-0.252,,-11.3,-3.2,-14.5,-0.1
7,1985-86,27.0,PHI,NBA,SG,4.0,36.0,2.2,0.402,0.0,0.375,0.0,3.1,1.6,3.8,0.0,0.0,5.1,22.0,,0.0,0.0,0.0,-0.016,,-8.3,-3.7,-12.0,-0.1
8,Career,,,NBA,,361.0,6814.0,12.7,0.523,0.065,0.235,3.7,5.1,4.4,14.3,2.2,0.4,13.8,20.8,,3.7,4.8,8.5,0.06,,-1.5,-0.5,-2.0,0.1
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3 seasons,,IND,NBA,,229.0,4796.0,13.5,0.528,0.062,0.204,3.6,5.1,4.3,13.9,2.4,0.4,12.7,20.8,,3.4,3.5,6.9,0.069,,-1.2,-0.3,-1.4,0.7
11,2 seasons,,NYK,NBA,,74.0,1310.0,11.1,0.509,0.091,0.279,3.3,5.5,4.3,18.5,2.1,0.2,17.5,20.8,,-0.1,0.8,0.7,0.026,,-1.9,-0.7,-2.5,-0.2
12,1 season,,LAL,NBA,,54.0,672.0,10.7,0.521,0.04,0.385,5.8,4.7,5.2,9.9,1.6,0.1,14.8,20.2,,0.5,0.5,0.9,0.067,,-2.8,-1.3,-4.1,-0.4
13,1 season,,PHI,NBA,,4.0,36.0,2.2,0.402,0.0,0.375,0.0,3.1,1.6,3.8,0.0,0.0,5.1,22.0,,0.0,0.0,0.0,-0.016,,-8.3,-3.7,-12.0,-0.1
