,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1995-96,22.0,TOR,NBA,PG,70.0,2865.0,16.7,0.528,0.298,0.262,2.4,9.3,5.8,37.4,1.8,0.5,17.5,23.5,,3.7,0.6,4.3,0.072,,2.5,-2.4,0.1,1.6
1,1996-97,23.0,TOR,NBA,PG,81.0,3311.0,18.1,0.516,0.353,0.285,3.0,8.9,5.8,38.2,2.0,0.3,15.4,25.3,,5.8,1.8,7.6,0.11,,3.4,-1.6,1.8,3.1
2,1997-98,24.0,TOT,NBA,PG,71.0,2839.0,16.8,0.503,0.279,0.263,3.4,8.6,5.9,35.1,2.1,0.2,15.5,22.4,,3.9,0.8,4.7,0.079,,2.0,-1.9,0.1,1.5
3,1997-98,24.0,TOR,NBA,PG,49.0,2033.0,17.7,0.514,0.246,0.255,3.3,8.8,6.0,34.4,2.0,0.2,14.7,23.4,,3.2,-0.1,3.2,0.074,,2.4,-2.3,0.1,1.1
4,1997-98,24.0,POR,NBA,PG,22.0,806.0,14.5,0.469,0.384,0.291,3.6,7.9,5.8,36.8,2.2,0.2,18.0,19.9,,0.7,0.9,1.5,0.091,,1.0,-0.7,0.3,0.5
5,1998-99,25.0,POR,NBA,PG,50.0,1673.0,14.7,0.462,0.226,0.194,2.9,8.4,5.8,32.8,1.6,0.2,13.9,21.7,,1.7,1.8,3.6,0.102,,0.8,-0.7,0.1,0.9
6,1999-00,26.0,POR,NBA,PG,78.0,2372.0,15.5,0.508,0.237,0.162,3.2,8.6,6.0,28.4,1.7,0.0,13.5,21.5,,3.6,2.5,6.1,0.124,,1.2,-0.3,0.9,1.7
7,2000-01,27.0,POR,NBA,PG,82.0,2655.0,16.3,0.519,0.234,0.221,3.2,10.2,6.8,29.1,2.1,0.2,15.7,21.3,,4.1,2.5,6.7,0.121,,1.1,-0.1,1.0,2.0
8,2001-02,28.0,POR,NBA,PG,75.0,2796.0,14.7,0.506,0.321,0.214,3.2,9.1,6.1,28.0,1.3,0.2,12.9,18.8,,4.9,1.7,6.6,0.113,,1.2,-0.8,0.5,1.7
9,2002-03,29.0,POR,NBA,PG,59.0,1315.0,12.1,0.46,0.275,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,,0.6,1.1,1.6,0.059,,-0.3,-0.6,-0.9,0.4
10,2003-04,30.0,POR,NBA,PG,82.0,3118.0,14.8,0.508,0.419,0.142,2.0,9.7,5.9,27.0,1.8,0.2,14.3,19.2,,4.5,1.4,5.9,0.091,,1.1,-0.9,0.2,1.7
11,2004-05,31.0,POR,NBA,PG,81.0,2762.0,16.6,0.51,0.421,0.171,2.4,10.2,6.5,29.2,1.7,0.1,11.6,23.6,,4.2,1.4,5.7,0.099,,2.3,-1.3,1.0,2.1
12,2005-06,32.0,MEM,NBA,PG,27.0,862.0,13.7,0.504,0.362,0.216,3.3,10.0,6.7,26.6,1.2,0.1,14.9,20.8,,0.7,1.0,1.7,0.093,,0.4,-0.5,-0.1,0.4
13,2006-07,33.0,MEM,NBA,PG,62.0,1501.0,12.6,0.493,0.4,0.19,2.5,8.6,5.5,31.3,1.6,0.1,17.6,17.3,,1.1,0.1,1.1,0.036,,0.1,-2.0,-1.9,0.1
14,2007-08,34.0,TOT,NBA,PG,60.0,1037.0,8.9,0.45,0.442,0.101,2.2,10.8,6.5,24.6,1.5,0.1,18.5,19.1,,-0.9,0.8,-0.1,-0.004,,-2.7,-1.0,-3.7,-0.4
15,2007-08,34.0,MEM,NBA,PG,29.0,624.0,11.8,0.514,0.485,0.134,2.5,10.3,6.4,27.7,1.5,0.0,19.6,18.2,,0.2,0.2,0.4,0.033,,-0.6,-1.6,-2.2,0.0
16,2007-08,34.0,SAS,NBA,PG,31.0,413.0,4.6,0.362,0.385,0.056,1.7,11.6,6.7,20.0,1.4,0.4,17.0,20.5,,-1.1,0.6,-0.5,-0.06,,-5.9,0.0,-5.9,-0.4
17,Career,,,NBA,,878.0,29106.0,15.4,0.505,0.325,0.21,2.9,9.4,6.1,31.0,1.7,0.2,14.9,21.4,,38.0,17.4,55.4,0.091,,1.4,-1.2,0.3,16.8
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8 seasons,,POR,NBA,,529.0,17497.0,15.2,0.5,0.321,0.185,2.9,9.5,6.3,28.8,1.7,0.2,13.9,20.7,,24.4,13.3,37.7,0.103,,1.2,-0.7,0.5,11.0
20,3 seasons,,TOR,NBA,,200.0,8209.0,17.5,0.52,0.308,0.27,2.9,9.0,5.9,37.0,1.9,0.3,15.9,24.2,,12.7,2.3,15.0,0.088,,2.8,-2.1,0.8,5.8
21,3 seasons,,MEM,NBA,,118.0,2987.0,12.8,0.501,0.406,0.186,2.7,9.4,6.0,29.2,1.5,0.1,17.2,18.5,,2.0,1.2,3.2,0.052,,0.1,-1.5,-1.4,0.4
22,1 season,,SAS,NBA,,31.0,413.0,4.6,0.362,0.385,0.056,1.7,11.6,6.7,20.0,1.4,0.4,17.0,20.5,,-1.1,0.6,-0.5,-0.06,,-5.9,0.0,-5.9,-0.4
