,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1991-92,21.0,CLE,NBA,PG,82.0,1605.0,12.8,0.461,0.038,0.206,3.5,7.6,5.6,27.8,2.6,0.8,17.2,21.5,,-0.6,1.5,0.9,0.028,,-1.7,-0.5,-2.2,-0.1
1,1992-93,22.0,CLE,NBA,PG,82.0,1622.0,16.7,0.53,0.068,0.23,2.7,9.6,6.3,27.4,2.5,1.0,13.5,21.6,,1.9,2.1,3.9,0.117,,0.5,0.8,1.3,1.3
2,1993-94,23.0,CLE,NBA,PG,73.0,1548.0,15.0,0.489,0.058,0.296,2.8,9.1,6.0,27.9,2.8,0.7,15.2,21.1,,1.1,1.8,2.9,0.091,,-0.5,0.8,0.3,0.9
3,1994-95,24.0,CLE,NBA,PG,67.0,1961.0,18.7,0.527,0.159,0.244,2.2,9.9,5.9,35.8,3.1,0.6,14.6,24.2,,2.6,3.0,5.6,0.137,,2.1,1.6,3.8,2.8
4,1995-96,25.0,CLE,NBA,PG,75.0,2570.0,25.2,0.573,0.214,0.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,,9.5,3.1,12.7,0.237,,6.0,1.5,7.5,6.2
5,1996-97,26.0,CLE,NBA,PG,78.0,2868.0,21.5,0.526,0.206,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,,6.2,4.7,10.8,0.181,,4.2,1.5,5.6,5.5
6,1997-98,27.0,MIL,NBA,PG,50.0,1784.0,20.2,0.526,0.127,0.213,1.6,10.6,6.0,40.0,3.3,0.7,15.3,24.2,,3.1,2.0,5.1,0.136,,2.8,0.8,3.7,2.5
7,1998-99,28.0,TOT,NBA,PG,36.0,1217.0,19.5,0.463,0.093,0.154,2.5,10.6,6.4,44.0,2.8,0.6,12.0,23.0,,1.9,1.2,3.2,0.126,,2.6,0.6,3.2,1.6
8,1998-99,28.0,MIL,NBA,PG,15.0,505.0,17.4,0.458,0.135,0.149,2.7,9.9,6.3,36.8,2.6,0.5,14.0,24.4,,0.5,0.4,0.9,0.083,,1.7,-0.3,1.5,0.4
9,1998-99,28.0,MIN,NBA,PG,21.0,712.0,20.9,0.466,0.064,0.157,2.3,11.1,6.4,49.1,2.9,0.7,10.6,22.1,,1.5,0.8,2.3,0.157,,3.3,1.2,4.4,1.2
10,1999-00,29.0,MIN,NBA,PG,71.0,2587.0,20.8,0.535,0.127,0.2,2.0,8.8,5.4,39.1,2.7,0.8,14.0,23.0,,5.8,2.8,8.6,0.159,,3.9,0.3,4.3,4.1
11,2000-01,30.0,MIN,NBA,PG,78.0,2821.0,20.0,0.507,0.08,0.198,2.4,9.7,6.0,33.7,3.0,0.5,11.2,22.2,,5.8,2.7,8.5,0.145,,2.6,0.5,3.1,3.6
12,2001-02,31.0,MIN,NBA,PG,32.0,962.0,21.2,0.494,0.063,0.23,2.1,9.0,5.6,42.8,2.9,0.5,9.7,20.9,,2.8,0.9,3.7,0.186,,4.1,1.0,5.0,1.7
13,Career,,,NBA,,724.0,21545.0,19.7,0.519,0.127,0.234,2.4,9.9,6.1,35.5,2.9,0.8,12.9,23.9,,40.1,25.9,65.9,0.147,,2.7,0.9,3.6,30.3
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6 seasons,,CLE,NBA,,457.0,12174.0,19.2,0.526,0.147,0.262,2.6,10.0,6.3,33.0,2.8,0.9,12.9,24.8,,20.7,16.2,36.9,0.145,,2.4,1.1,3.4,16.7
16,4 seasons,,MIN,NBA,,202.0,7082.0,20.5,0.511,0.093,0.198,2.2,9.4,5.8,38.5,2.9,0.7,12.0,22.3,,15.9,7.3,23.1,0.157,,3.3,0.6,3.9,10.6
17,2 seasons,,MIL,NBA,,65.0,2289.0,19.6,0.511,0.129,0.199,1.8,10.4,6.1,39.3,3.2,0.7,15.1,24.2,,3.5,2.4,5.9,0.124,,2.6,0.6,3.2,3.0
