,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2018-19,20.0,HOU,NBA,PF,28.0,221.0,10.0,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,,0.2,0.3,0.5,0.101,,-5.1,1.2,-3.9,-0.1
1,2019-20,21.0,HOU,NBA,C,23.0,266.0,18.6,0.674,0.075,0.418,11.3,24.3,17.7,10.0,1.6,3.9,16.8,14.8,,0.7,0.4,1.1,0.19,,-1.0,1.3,0.3,0.2
2,2020-21,22.0,TOT,NBA,C,46.0,559.0,17.9,0.583,0.035,0.415,13.0,23.7,18.2,15.3,1.7,6.5,17.9,19.2,,0.7,0.9,1.6,0.134,,-2.4,1.5,-0.9,0.2
3,2020-21,22.0,DEN,NBA,C,30.0,272.0,15.5,0.543,0.0,0.45,16.7,18.7,17.7,7.5,2.0,7.2,18.0,18.7,,0.2,0.5,0.7,0.115,,-4.3,0.6,-3.7,-0.1
4,2020-21,22.0,CLE,NBA,C,16.0,287.0,20.3,0.62,0.066,0.385,9.5,28.4,18.7,22.8,1.4,5.9,17.8,19.6,,0.5,0.4,0.9,0.151,,-0.6,2.3,1.7,0.3
5,2021-22,23.0,LAC,NBA,C,68.0,1216.0,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,,3.3,2.2,5.5,0.215,,1.4,3.1,4.5,2.0
6,2022-23,24.0,NYK,NBA,C,82.0,1626.0,14.2,0.567,0.113,0.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,,2.2,2.4,4.6,0.136,,-1.5,1.2,-0.3,0.7
7,Career,,,NBA,,247.0,3888.0,17.3,0.614,0.086,0.325,12.4,20.8,16.6,13.3,1.7,4.7,16.7,14.9,,7.1,6.1,13.1,0.162,,-0.9,1.8,1.0,2.9
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1 season,,NYK,NBA,,82.0,1626.0,14.2,0.567,0.113,0.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,,2.2,2.4,4.6,0.136,,-1.5,1.2,-0.3,0.7
10,1 season,,LAC,NBA,,68.0,1216.0,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,,3.3,2.2,5.5,0.215,,1.4,3.1,4.5,2.0
11,2 seasons,,HOU,NBA,,51.0,487.0,14.7,0.633,0.102,0.389,10.9,19.3,15.0,9.7,1.6,4.2,18.7,13.5,,0.9,0.7,1.5,0.15,,-2.9,1.3,-1.6,0.1
12,1 season,,DEN,NBA,,30.0,272.0,15.5,0.543,0.0,0.45,16.7,18.7,17.7,7.5,2.0,7.2,18.0,18.7,,0.2,0.5,0.7,0.115,,-4.3,0.6,-3.7,-0.1
13,1 season,,CLE,NBA,,16.0,287.0,20.3,0.62,0.066,0.385,9.5,28.4,18.7,22.8,1.4,5.9,17.8,19.6,,0.5,0.4,0.9,0.151,,-0.6,2.3,1.7,0.3
