,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2016-17,22.0,PHI,NBA,PF,81.0,2129.0,12.8,0.508,0.368,0.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,,-1.2,2.2,1.0,0.023,,-1.3,-0.9,-2.3,-0.2
1,2017-18,23.0,PHI,NBA,PF,78.0,2310.0,15.8,0.582,0.448,0.233,7.5,16.4,12.1,13.0,1.1,0.7,13.1,20.9,,3.8,2.8,6.6,0.137,,1.8,-0.5,1.3,1.9
2,2018-19,24.0,TOT,NBA,PF,81.0,2023.0,13.1,0.563,0.464,0.216,6.6,17.5,12.1,8.8,1.1,0.4,11.3,17.8,,2.3,1.2,3.5,0.084,,-0.3,-1.3,-1.6,0.2
3,2018-19,24.0,PHI,NBA,PF,13.0,396.0,8.1,0.496,0.53,0.227,5.8,16.9,11.5,8.9,0.5,0.6,14.7,18.0,,-0.1,0.3,0.2,0.023,,-3.2,-1.5,-4.7,-0.3
4,2018-19,24.0,MIN,NBA,PF,68.0,1627.0,14.3,0.579,0.449,0.213,6.8,17.7,12.2,8.8,1.2,0.3,10.5,17.8,,2.4,0.9,3.3,0.099,,0.4,-1.3,-0.8,0.5
5,2019-20,25.0,PHO,NBA,PF,66.0,1632.0,14.2,0.592,0.437,0.238,6.7,21.1,13.8,10.8,1.1,0.9,12.9,17.8,,2.1,1.5,3.6,0.105,,-0.1,-0.3,-0.4,0.7
6,2020-21,26.0,PHO,NBA,C,50.0,871.0,14.3,0.567,0.395,0.289,6.1,18.4,12.4,10.4,1.7,0.4,12.9,22.6,,0.7,1.0,1.7,0.093,,-1.4,-0.6,-2.0,0.0
7,2022-23,28.0,TOT,NBA,"C,PF",57.0,806.0,13.5,0.583,0.415,0.274,7.1,21.4,14.1,12.7,1.2,0.8,15.1,19.2,,0.7,1.0,1.7,0.099,,-1.5,0.1,-1.4,0.1
8,2022-23,28.0,PHO,NBA,PF,37.0,533.0,12.3,0.545,0.388,0.247,7.9,21.9,14.8,14.6,1.2,0.8,15.4,18.7,,0.3,0.7,0.9,0.085,,-2.3,0.3,-2.0,0.0
9,2022-23,28.0,OKC,NBA,C,20.0,273.0,15.9,0.65,0.465,0.323,5.4,20.5,12.8,8.9,1.2,0.7,14.4,20.2,,0.4,0.3,0.7,0.127,,0.1,-0.2,-0.2,0.1
10,Career,,,NBA,,413.0,9771.0,14.0,0.56,0.422,0.24,6.6,19.0,12.8,11.8,1.2,0.7,13.4,20.5,,8.3,9.8,18.1,0.089,,-0.2,-0.7,-0.9,2.8
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3 seasons,,PHI,NBA,,172.0,4835.0,13.8,0.541,0.416,0.234,6.6,18.4,12.6,13.2,1.1,0.9,14.2,22.3,,2.5,5.3,7.8,0.078,,0.0,-0.8,-0.8,1.5
13,3 seasons,,PHO,NBA,,153.0,3036.0,13.9,0.576,0.415,0.256,6.8,20.5,13.6,11.4,1.3,0.7,13.3,19.3,,3.0,3.2,6.2,0.098,,-0.9,-0.3,-1.2,0.7
14,1 season,,MIN,NBA,,68.0,1627.0,14.3,0.579,0.449,0.213,6.8,17.7,12.2,8.8,1.2,0.3,10.5,17.8,,2.4,0.9,3.3,0.099,,0.4,-1.3,-0.8,0.5
15,1 season,,OKC,NBA,,20.0,273.0,15.9,0.65,0.465,0.323,5.4,20.5,12.8,8.9,1.2,0.7,14.4,20.2,,0.4,0.3,0.7,0.127,,0.1,-0.2,-0.2,0.1
