,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2013-14,23.0,TOT,NBA,PG,2.0,13.0,13.8,0.5,0.333,0.0,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,,0.0,0.0,0.0,0.131,,-2.5,7.1,4.7,0.0
1,2013-14,23.0,MEM,NBA,PG,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.006,,-7.3,0.7,-6.6,0.0
2,2013-14,23.0,CLE,NBA,PG,1.0,9.0,19.9,0.5,0.333,0.0,0.0,12.8,6.2,0.0,11.5,0.0,0.0,14.9,,0.0,0.0,0.0,0.187,,-0.3,10.0,9.7,0.0
3,2014-15,24.0,PHO,NBA,PG,2.0,8.0,-11.4,0.0,0.333,0.0,0.0,27.7,13.7,15.6,0.0,0.0,0.0,16.5,,-0.1,0.0,0.0,-0.298,,-20.1,-3.0,-23.1,0.0
4,2015-16,25.0,SAC,NBA,PG,44.0,692.0,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,,1.2,0.2,1.4,0.097,,0.7,-0.9,-0.2,0.3
5,2016-17,26.0,DAL,NBA,PG,70.0,2029.0,15.5,0.601,0.458,0.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,,2.9,1.7,4.6,0.11,,0.8,0.4,1.2,1.7
6,2018-19,28.0,POR,NBA,SG,74.0,1399.0,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,,1.5,0.9,2.4,0.082,,-0.4,-0.7,-1.0,0.3
7,2019-20,29.0,DAL,NBA,SG,64.0,1576.0,15.5,0.643,0.559,0.169,1.8,7.8,4.8,11.6,1.2,0.5,9.1,18.4,,3.5,0.8,4.3,0.13,,1.7,-0.9,0.8,1.2
8,2020-21,30.0,PHI,NBA,SG,57.0,1638.0,12.9,0.607,0.507,0.139,0.7,8.3,4.6,13.6,1.3,0.4,10.0,17.1,,2.3,1.7,4.0,0.118,,0.1,-0.4,-0.3,0.7
9,2021-22,31.0,TOT,NBA,SG,64.0,2134.0,13.7,0.615,0.506,0.127,1.1,9.1,5.2,16.3,1.2,0.6,12.3,18.5,,2.7,1.5,4.2,0.095,,0.3,-0.9,-0.6,0.8
10,2021-22,31.0,PHI,NBA,SG,45.0,1566.0,13.3,0.603,0.473,0.138,1.2,9.4,5.4,17.7,1.1,0.6,13.0,18.5,,1.7,1.1,2.9,0.088,,-0.1,-0.9,-1.0,0.4
11,2021-22,31.0,BRK,NBA,SG,19.0,569.0,14.6,0.645,0.588,0.1,0.8,8.4,4.7,12.5,1.4,0.5,10.2,18.5,,1.0,0.3,1.3,0.112,,1.5,-0.8,0.7,0.4
12,2022-23,32.0,BRK,NBA,SG,61.0,1211.0,12.3,0.593,0.517,0.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,,0.9,0.9,1.8,0.07,,-1.2,-0.9,-2.1,0.0
13,Career,,,NBA,,438.0,10700.0,13.7,0.609,0.51,0.143,1.4,8.3,4.9,13.2,1.4,0.5,10.8,18.2,,14.8,7.8,22.7,0.102,,0.3,-0.5,-0.2,4.9
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2 seasons,,DAL,NBA,,134.0,3605.0,15.5,0.62,0.504,0.154,1.6,8.6,5.0,14.0,1.6,0.4,10.1,19.0,,6.4,2.5,8.9,0.119,,1.2,-0.1,1.1,2.8
16,2 seasons,,PHI,NBA,,102.0,3204.0,13.1,0.605,0.491,0.139,1.0,8.8,5.0,15.6,1.2,0.5,11.5,17.8,,4.0,2.9,6.9,0.103,,0.0,-0.6,-0.6,1.1
17,2 seasons,,BRK,NBA,,80.0,1780.0,13.0,0.609,0.539,0.115,1.1,8.1,4.7,12.1,1.5,0.5,9.9,19.0,,1.9,1.2,3.1,0.083,,-0.3,-0.9,-1.2,0.4
18,1 season,,POR,NBA,,74.0,1399.0,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,,1.5,0.9,2.4,0.082,,-0.4,-0.7,-1.0,0.3
19,1 season,,SAC,NBA,,44.0,692.0,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,,1.2,0.2,1.4,0.097,,0.7,-0.9,-0.2,0.3
20,1 season,,PHO,NBA,,2.0,8.0,-11.4,0.0,0.333,0.0,0.0,27.7,13.7,15.6,0.0,0.0,0.0,16.5,,-0.1,0.0,0.0,-0.298,,-20.1,-3.0,-23.1,0.0
21,1 season,,CLE,NBA,,1.0,9.0,19.9,0.5,0.333,0.0,0.0,12.8,6.2,0.0,11.5,0.0,0.0,14.9,,0.0,0.0,0.0,0.187,,-0.3,10.0,9.7,0.0
22,1 season,,MEM,NBA,,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.006,,-7.3,0.7,-6.6,0.0
