,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2011-12,20.0,GSW,NBA,C,42.0,568.0,10.4,0.442,0.005,0.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,,-0.5,0.4,-0.2,-0.014,,-5.5,-2.3,-7.8,-0.8
1,2012-13,21.0,TOT,NBA,C,21.0,68.0,6.2,0.413,0.0,0.25,10.0,22.3,16.3,2.3,0.7,2.3,18.4,21.5,,-0.2,0.1,-0.1,-0.049,,-7.3,-1.6,-8.9,-0.1
2,2012-13,21.0,GSW,NBA,C,20.0,63.0,6.1,0.413,0.0,0.25,10.8,18.7,14.9,2.5,0.8,2.5,18.4,23.2,,-0.2,0.1,-0.1,-0.063,,-7.6,-1.8,-9.4,-0.1
3,2012-13,21.0,ATL,NBA,C,1.0,5.0,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.122,,-3.7,0.5,-3.2,0.0
4,2013-14,22.0,NYK,NBA,C,41.0,398.0,13.0,0.532,0.0,0.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9,19.1,,0.1,0.4,0.5,0.064,,-4.4,-1.2,-5.5,-0.4
5,Career,,,NBA,,104.0,1034.0,11.1,0.471,0.003,0.304,10.8,19.2,15.0,3.9,1.2,3.3,14.7,20.7,,-0.5,0.8,0.3,0.014,,-5.2,-1.9,-7.0,-1.3
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,GSW,NBA,,62.0,631.0,10.0,0.439,0.004,0.249,10.8,17.3,14.1,4.3,1.4,2.7,14.0,21.9,,-0.7,0.4,-0.2,-0.019,,-5.7,-2.3,-8.0,-1.0
8,1 season,,NYK,NBA,,41.0,398.0,13.0,0.532,0.0,0.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9,19.1,,0.1,0.4,0.5,0.064,,-4.4,-1.2,-5.5,-0.4
9,1 season,,ATL,NBA,,1.0,5.0,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.122,,-3.7,0.5,-3.2,0.0
