Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Shared Games with John Collins,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
58,57,49,2023-02-11,25-141,ATL,,SAS,W (+19),1,31:07,6.0,14.0,.429,1.0,4.0,.250,4,4.0,1.000,0.0,3.0,3.0,2.0,2.0,2.0,0.0,4.0,17.0,13.7,+26,10.0,5.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,8.0,76.0,3.8,12.099999999999996,104.79999999999998,5.239999999999999
59,58,,2023-02-13,25-143,ATL,@,CHO,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,,74.0,3.7,0.0,111.6,5.58
60,59,50,2023-02-15,25-145,ATL,,NYK,L (-21),1,21:49,2.0,8.0,.250,0.0,3.0,.000,4,4.0,1.000,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,3.7,-18,5.0,2.0,0.4,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,-1.0,44.0,2.2,2.1,67.29999999999998,3.3649999999999993
61,60,,2023-02-24,25-154,ATL,,CLE,W (+17),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,,91.0,4.55,0.0,112.1,5.6049999999999995
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,,0.0,0.0,0.0,0.0,0.0
63,61,51,2023-02-26,25-156,ATL,,BRK,W (+2),1,25:46,5.0,8.0,.625,2.0,3.0,.667,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,12.0,6.6,-16,5.0,3.0,0.6,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,5.0,53.0,2.65,6.6,92.0,4.6
64,62,52,2023-02-28,25-158,ATL,,WAS,L (-3),1,26:16,3.0,6.0,.500,0.0,2.0,.000,4,4.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,7.6,+2,4.0,3.0,0.75,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,3.0,62.0,3.1,6.0,86.10000000000001,4.305000000000001
65,63,53,2023-03-03,25-161,ATL,,POR,W (+18),1,23:14,3.0,4.0,.750,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,6.0,3.8,-4,3.0,3.0,1.0,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,5.0,90.0,4.5,3.799999999999999,106.5,5.325
66,64,54,2023-03-04,25-162,ATL,@,MIA,L (-8),1,16:13,1.0,4.0,.250,0.0,2.0,.000,1,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,-2.1,-13,2.0,1.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,-3.0,54.0,2.7,-2.5,74.5,3.725
67,65,55,2023-03-06,25-164,ATL,@,MIA,L (-2),1,20:02,7.0,11.0,.636,1.0,4.0,.250,2,2.0,1.000,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,17.0,12.2,+12,7.0,6.0,0.8571428571428571,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,7.0,67.0,3.35,11.4,95.3,4.765
68,66,56,2023-03-08,25-166,ATL,@,WAS,W (+2),1,29:13,5.0,9.0,.556,4.0,7.0,.571,0,0.0,,0.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,14.0,10.1,-6,2.0,1.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,10.0,58.0,2.9,10.099999999999998,99.0,4.95
69,67,57,2023-03-10,25-168,ATL,@,WAS,W (+7),1,27:46,3.0,7.0,.429,0.0,3.0,.000,1,1.0,1.000,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,7.9,-7,4.0,3.0,0.75,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,8.0,64.0,3.2,7.4999999999999964,84.2,4.21
70,68,58,2023-03-11,25-169,ATL,,BOS,L (-9),1,29:37,5.0,13.0,.385,0.0,3.0,.000,1,1.0,1.000,0.0,9.0,9.0,1.0,0.0,1.0,1.0,4.0,11.0,5.4,+1,10.0,5.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,7.0,77.0,3.85,4.999999999999998,95.1,4.755
71,69,59,2023-03-13,25-171,ATL,,MIN,L (-21),1,27:14,2.0,6.0,.333,0.0,2.0,.000,2,2.0,1.000,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,6.0,3.7,-21,4.0,2.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,4.0,59.0,2.95,2.9000000000000004,74.0,3.7
72,70,60,2023-03-17,25-175,ATL,,GSW,W (+8),1,28:47,8.0,15.0,.533,4.0,7.0,.571,2,2.0,1.000,1.0,4.0,5.0,0.0,1.0,1.0,1.0,4.0,22.0,15.7,+2,8.0,4.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,11.0,72.0,3.6,14.899999999999997,100.0,5.0
73,71,61,2023-03-19,25-177,ATL,@,SAS,L (-8),1,27:53,6.0,12.0,.500,1.0,4.0,.250,1,1.0,1.000,3.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,14.0,11.6,-6,8.0,5.0,0.625,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,9.0,63.0,3.15,11.199999999999998,85.8,4.29
74,72,62,2023-03-21,25-179,ATL,,DET,W (+22),1,26:41,5.0,10.0,.500,2.0,5.0,.400,3,4.0,.750,2.0,6.0,8.0,1.0,1.0,1.0,1.0,0.0,15.0,14.2,+16,5.0,3.0,0.6,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,11.0,84.0,4.2,12.999999999999998,104.59999999999998,5.229999999999999
75,73,63,2023-03-22,25-180,ATL,@,MIN,L (-1),1,32:34,7.0,9.0,.778,1.0,2.0,.500,1,1.0,1.000,1.0,4.0,5.0,2.0,0.0,0.0,1.0,5.0,16.0,12.8,-3,7.0,6.0,0.8571428571428571,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,12.0,80.0,4.0,12.399999999999997,102.4,5.12
76,74,64,2023-03-25,25-183,ATL,,IND,W (+13),1,31:32,9.0,12.0,.750,2.0,4.0,.500,1,2.0,.500,0.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,21.0,19.7,-3,8.0,7.0,0.875,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,15.0,89.0,4.45,19.300000000000004,116.0,5.8
77,75,65,2023-03-26,25-184,ATL,,MEM,L (-4),1,29:46,4.0,11.0,.364,0.0,1.0,.000,1,2.0,.500,2.0,8.0,10.0,1.0,0.0,0.0,1.0,4.0,9.0,4.4,+1,10.0,4.0,0.4,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,6.0,63.0,3.15,4.0,88.4,4.42
78,76,66,2023-03-28,25-186,ATL,,CLE,W (+2),1,29:16,4.0,9.0,.444,3.0,4.0,.750,1,2.0,.500,2.0,5.0,7.0,2.0,0.0,0.0,1.0,1.0,12.0,9.8,-12,5.0,1.0,0.2,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,9.0,62.0,3.1,9.399999999999997,88.79999999999998,4.4399999999999995
79,77,67,2023-03-31,25-189,ATL,@,BRK,L (-17),1,27:40,2.0,10.0,.200,0.0,6.0,.000,1,2.0,.500,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,-2.3,-24,4.0,2.0,0.5,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,-6.0,49.0,2.45,-2.7,76.69999999999999,3.8349999999999995
80,78,68,2023-04-02,25-191,ATL,,DAL,W (+2),1,33:37,5.0,10.0,.500,4.0,6.0,.667,4,8.0,.500,3.0,7.0,10.0,1.0,2.0,0.0,0.0,2.0,18.0,17.5,+6,4.0,1.0,0.25,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,13.0,82.0,4.1,15.900000000000002,105.6,5.279999999999999
81,79,69,2023-04-04,25-193,ATL,@,CHI,W (+18),1,23:46,3.0,9.0,.333,0.0,2.0,.000,3,3.0,1.000,1.0,5.0,6.0,2.0,0.0,2.0,0.0,2.0,9.0,8.1,+11,7.0,3.0,0.4285714285714285,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,7.0,70.0,3.5,6.899999999999999,93.60000000000002,4.6800000000000015
82,80,70,2023-04-05,25-194,ATL,,WAS,W (+18),1,25:35,6.0,8.0,.750,3.0,4.0,.750,8,8.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,23.0,19.1,+12,4.0,3.0,0.75,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,10.0,88.0,4.4,15.899999999999997,106.8,5.34
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,,0.0,0.0,0.0,0.0,0.0
84,81,71,2023-04-07,25-196,ATL,,PHI,L (-5),1,32:16,7.0,12.0,.583,3.0,7.0,.429,2,3.0,.667,0.0,8.0,8.0,0.0,0.0,1.0,2.0,4.0,19.0,12.5,-14,5.0,4.0,0.8,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,11.0,95.0,4.75,11.7,126.6,6.33
85,82,,2023-04-09,25-198,ATL,@,BOS,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,61,45,57,60,69,1,28,59,3,33,69,65,17,13,22,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,46.0,80.0,73.0,23.0,16.0,29.0,0.873015873015873,0.8472222222222222,0.8333333333333334,0.8769230769230769,0.8955223880597015,0.9324324324324323,,0.5,0.7777777777777778,0.8428571428571429,0.3,0.717391304347826,0.8625,0.8904109589041096,0.7391304347826086,0.8125,0.7586206896551724,22,7,8,71,39.0,54.0,77.0,0.2857142857142857,0.1794871794871795,0.1481481481481481,20,,61.0,3.05,0.0,67.69999999999999,3.3849999999999993
