Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Kevin Knox,Shared Games with Matisse Thybulle,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Greg Brown III,Jabari Walker,Jayson Tatum,Jeenathan Williams,Jerami Grant,John Butler,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Kevin Knox,Matisse Thybulle,Nassir Little,Shaedon Sharpe,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jayson Tatum,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Kevin Knox,co_inf with Matisse Thybulle,co_inf with Nassir Little,co_inf with Shaedon Sharpe,co_inf with Skylar Mays,co_inf with Trendon Watford,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,11.0,2022-11-09,23-069,NYK,BRK,1,17.65,0.0,7.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-5.0,-17,3.0,0.0,0.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,-6.0,79.0,2.7241379310344827,-4.999999999999999,76.6,2.641379310344828,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-27),L (-27)
12.0,12.0,2022-11-11,23-071,NYK,DET,1,17.716666666666665,2.0,6.0,.333,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.8,+7,3.0,2.0,0.6666666666666666,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,2.0,67.0,2.310344827586207,1.8000000000000005,56.6,1.9517241379310344,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+9),W (+9)
13.0,13.0,2022-11-13,23-073,NYK,OKC,1,32.63333333333333,10.0,17.0,.588,2.0,5.0,.400,4,4.0,1.000,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,26.0,24.5,+2,12.0,8.0,0.6666666666666666,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,14.0,76.0,2.6206896551724137,22.9,77.60000000000001,2.6758620689655177,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-10),L (-10)
14.0,14.0,2022-11-15,23-075,NYK,UTA,1,33.016666666666666,7.0,13.0,.538,2.0,5.0,.400,3,3.0,1.000,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,19.0,13.0,-7,8.0,5.0,0.625,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,5.0,76.0,2.6206896551724137,11.8,83.6,2.882758620689655,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+7),W (+7)
15.0,15.0,2022-11-16,23-076,NYK,DEN,1,37.2,3.0,5.0,.600,0.0,1.0,.000,4,5.0,.800,1.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,10.0,10.1,+13,4.0,3.0,0.75,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,6.0,52.0,1.793103448275862,8.499999999999996,58.0,2.0,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+3),W (+3)
16.0,16.0,2022-11-18,23-078,NYK,GSW,1,25.383333333333333,3.0,8.0,.375,1.0,4.0,.250,4,4.0,1.000,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,11.0,10.3,-12,4.0,2.0,0.5,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,4.0,73.0,2.5172413793103448,8.700000000000001,74.7,2.575862068965517,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-10),L (-10)
17.0,,2022-11-20,23-080,NYK,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,50.0,1.7241379310344829,0.0,54.09999999999999,1.86551724137931,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-21),L (-21)
18.0,,2022-11-21,23-081,NYK,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,76.0,2.6206896551724137,0.0,64.2,2.213793103448276,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+10),W (+10)
19.0,,2022-11-25,23-085,NYK,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,71.0,2.4482758620689653,0.0,85.60000000000001,2.9517241379310346,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-3),L (-3)
20.0,17.0,2022-11-27,23-087,NYK,MEM,0,23.85,4.0,6.0,.667,1.0,2.0,.500,2,2.0,1.000,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,11.0,9.6,+4,4.0,3.0,0.75,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,6.0,60.0,2.0689655172413794,8.8,65.3,2.2517241379310344,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-4),L (-4)
21.0,18.0,2022-11-29,23-089,NYK,DET,0,17.466666666666665,2.0,6.0,.333,0.0,3.0,.000,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.9,-8,3.0,2.0,0.6666666666666666,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,-1.0,88.0,3.034482758620689,2.1000000000000005,75.5,2.603448275862069,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,,
22.0,19.0,2022-11-30,23-090,NYK,MIL,0,14.433333333333334,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.6,-1,1.0,1.0,1.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,0.0,92.0,3.1724137931034484,1.1999999999999995,60.89999999999999,2.1,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+30),W (+30)
23.0,20.0,2022-12-03,23-093,NYK,DAL,0,9.216666666666669,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-5.5,-16,2.0,0.0,0.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,-6.0,69.0,2.3793103448275863,-5.5,74.4,2.5655172413793106,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-6),L (-6)
24.0,,2022-12-04,23-094,NYK,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,83.0,2.862068965517241,0.0,79.6,2.7448275862068963,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-21),L (-21)
25.0,,2022-12-07,23-097,NYK,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,97.0,3.3448275862068964,0.0,91.9,3.1689655172413795,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+11),W (+11)
26.0,,2022-12-09,23-099,NYK,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,64.0,2.206896551724138,0.0,76.8,2.648275862068965,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+24),W (+24)
27.0,,2022-12-11,23-101,NYK,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,97.0,3.3448275862068964,0.0,93.5,3.2241379310344827,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+19),W (+19)
28.0,,2022-12-14,23-104,NYK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,101.0,3.4827586206896552,0.0,106.3,3.6655172413793102,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+13),W (+13)
29.0,,2022-12-16,23-106,NYK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,69.0,2.3793103448275863,0.0,66.79999999999998,2.303448275862068,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+8),W (+8)
